"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_D",2333.189,19.029,47.842,0.722,1045.18,0.033,319.429,7.405,8757.626,3784.997,603.076,2915.877,1296.756,4746.145,916.05,3122.388,3558.891,5173.354,2246.429,3220.818,631.047,1171.585,2638.963,1400.332,231.879,447.885,1729.592,37269.542,3607.099,2525.534,11698.993,2638.529,34.786,19.02,1940.794,224.822,5068.369,530.491,1182.216,867.627,1169.542,1960.434,2433.174,1741.312,3229.494,1464.528,6178.109,1651.134,1739.902,0,20215.665,0.071,203.616,1913.684,4.98,0,3.874,2123.614,0,166007.475
"DOM_E",395.182,2.165,9.547,0.069,93.8,0.005,30.819,2.842,1558.371,457.193,110.771,1233.069,140.632,472.055,178.22,332.79,392.804,4413.102,2117.44,586.47,72.075,171.401,538.258,162.412,42.683,111.152,276.912,1481.815,12632.563,1003.24,2373.857,225.663,17.97,7.419,382.682,48.961,902.158,68.302,92.715,178.855,267.398,529.864,802.036,841.659,2318.89,379.427,2349.175,296.316,281.89,0,13631.062,0.42,3968.788,563.815,1.521,0,6.073,428.97,0,59985.738
"DOM_F",925.625,36.031,21.264,0.2,217.4,0.006,61.698,13.183,1049.815,506.497,108.357,244.746,177.905,422.563,200.959,344.504,467.625,518.924,260.614,920.568,140.605,346.044,886.101,324.745,109.492,148.971,1104.168,3895.924,2079.571,53953.906,5416.192,980.528,57.796,34.21,2105.332,104.687,958.017,215.302,742.029,468.405,776.907,10396.613,5116.787,1498.686,5302.809,698.011,2569.46,499.739,435.65,0,12915.73,1.887,565.434,178975.729,5.114,0,106.303,1747.518,0,302182.885
"DOM_G",4183.289,52.503,91.888,0.391,419.742,0.018,165.076,15.163,19180.308,11474.441,1356.318,3264.123,2012.471,7069.874,2791.274,5926.244,2846.913,4446.25,1419.32,7697.608,2710.973,4228.609,13057.524,7424.239,928.775,1595.29,6609.151,4160.588,1766.386,15176.772,27228.081,6781.994,845.608,679.065,3972.014,331.44,4752.694,1117.325,1116.85,2130.775,1269.389,907.841,4773.036,4576.5,2178.517,555.634,6557.798,1262.639,1198.036,0,118340.8,24.302,3908.299,25929.714,122.897,0,2185.38,100218.191,0,455036.344
"DOM_H49",1179.875,59.093,20.179,0.541,517.903,0.014,249.475,12.899,6464.047,1749.421,707.53,1126.181,1267.31,1834.654,668.493,1357.059,1901.964,1732.88,644.826,2202.938,451.86,1049.785,2734.565,1308.279,164.825,370.902,1723.203,2242.224,1004.139,4300.577,15871.697,6691.795,196.419,106.073,5692.658,1055.679,910.706,355.475,233.213,343.371,585.898,249.626,1922.806,1642.84,1235.481,435.665,2359.935,344.149,511.425,0,12651.859,0.726,976.824,3997.394,0.43,0,2962.56,10578.926,0,110961.271
"DOM_H50",42.4,0.539,0.674,0.009,10,0,2.242,0.352,172.99,72.311,17.925,38.422,205.393,84.977,25.688,65.418,38.581,78.082,46.743,109.077,28.123,59.809,146.257,85.409,10.74,24.013,75.945,208.203,45.009,216.604,403.823,127.997,32.756,24.037,283.923,10.613,54.6,19.02,22.216,48.17,25.748,19.362,80.735,69.965,38.463,9.692,77.447,18.76,17.566,0,395.708,0.099,147.697,93.394,0,0,619.825,5426.864,0,9980.419
"DOM_H51",33.078,0.51,0.806,0.007,8.061,0,2.07,0.193,139.866,61.075,15.314,31.659,221.031,79.184,18.894,57.518,28.86,64.757,45.702,82.331,22.799,49.56,110.807,73.648,8.583,21.286,57.435,209.384,16.932,126.1,270.043,103.587,24.545,15.676,214.11,6.188,29.133,5.1,7.531,8.553,5.633,6.414,26.957,28.496,12.851,3.264,39.591,6.203,8.615,0,238.786,0.021,114.956,43.842,0,0,1728.792,1760.632,0,6296.969
"DOM_H52",502.631,22.309,28.75,0.263,220.113,0.007,78.047,7.483,3250.273,868.762,322.732,584.088,620.114,833.273,360.521,566.52,647.577,604.274,254.778,933.402,194.837,502.174,1188.693,788.135,80.154,193.259,833.126,911.146,546.079,2014.894,17491.88,6447.665,1577.751,1065.569,15465.957,498.995,445.297,158.673,234.075,320.714,286.156,187.144,1288.305,1127.68,751.096,104.285,567.81,218.863,207.728,0,9118.985,0.458,7230.475,2167.437,0,0,576.5,9942.776,0,95440.685
"DOM_H53",56.644,1.507,1.304,0.016,15.229,0,5.72,0.526,169.792,95.981,21.524,51.392,22.958,52.285,36.338,44.939,43.391,36.515,15.867,68.567,16.578,37.1,124.014,44.11,6.746,14.146,76.533,153.705,61.194,158.24,2098.784,195.696,12.252,9.092,357.159,1425.373,131.418,117.294,178.322,137.029,674.05,71.567,578.3,289.622,456.124,65.672,328.557,85.689,126.99,0,844.57,0.015,43.068,80.229,7.156,0,88.729,988.459,0,10824.076
"DOM_I",79.631,5.577,2.958,0.034,65.66,0.004,20.291,1.816,525.871,374.586,57.196,99.207,49.233,249.877,168.119,215.326,104.66,127.256,67.124,306.45,75.313,207.857,443.053,103.608,29.549,60.091,292.706,359.232,262.327,940.556,3478.705,675.629,78.087,103.213,821.101,88.456,762.076,258.76,220.53,745.889,1022.146,205.855,2620.896,2086.333,1477.45,445.393,2410.26,636.519,567.818,0,70822.061,88.261,787.795,34.993,0,0,17453.191,0.066,0,113186.652
