"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_H49",11.203,1.52,1.188,5.42,157.371,293.043,208.368,81.256,79.061,22.562,4.027,10.903,382.924,72.234,8.277,15.91,64.147,44.119,141.189,45.579,57.143,38.47,22.569,36.639,4.426,25.555,69.348,39.903,9.685,335.081,94.888,17.642,15.382,47.138,8.211,2.281,103.306,16.528,42.793,21.27,18.92,12.816,24.347,19.991,56.504,19.793,20.346,11.408,12.029,0,955.626,0.074,22.171,320.097,264.661,1362.521,0,0,0,5779.866
"IMP_H50",5.42,28.607,10.226,5.25,670.147,76.312,196.801,53.203,113.438,21.406,6.928,23.367,1066.424,42.768,3.079,9.367,20.619,9.579,28.703,11.456,14.334,13.305,5.952,9.156,1.171,3.862,18.475,23.106,3.467,78.537,783.187,87.64,2213.714,13.598,285.405,9.026,38.392,10.759,12.522,7.838,13.587,3.889,25.638,42.613,59.435,7.217,4.879,7.447,4.901,0,648.557,0.013,11.704,60.215,49.625,305.445,0,0,0,7281.71
"IMP_H51",11.171,13.049,1.296,2.938,1233.956,21.251,99.71,80.957,111.379,35.084,3.241,23.722,253.029,27.743,9.971,9.964,14.005,0.865,2.094,5.336,7.846,18.122,9.441,6.969,0.756,4.251,26.373,23.805,15.324,130.603,889.615,38.701,18.265,2464.001,308.504,146.307,273.807,79.869,47.911,68.236,553.337,87.146,246.389,459.867,551.825,76.721,27.086,48.54,42.607,0,2511.51,0.012,10.612,25.692,20.49,904.486,0,0,0,12105.787
"IMP_H52",4.585,1.25,0.688,2.055,74.387,78.987,78.752,28.675,33.265,7.463,1.552,5.309,159.381,27.593,3.298,6.262,24.058,11.68,36.777,12.673,13.563,10.465,6.239,10.583,1.345,6.297,18.728,12.983,3.286,107.653,84.447,17.25,53.437,65.561,25.947,2.936,35.479,5.765,11.285,5.996,10.368,4.756,9.687,10.953,23.019,5.818,6.22,3.652,3.914,0,540.883,0.209,172.334,87.052,70.615,79.934,0,0,0,2127.351
"IMP_H53",0.069,0.031,0.006,0.014,2.809,0.243,0.421,0.268,0.579,0.132,0.015,0.082,0.971,0.212,0.06,0.066,0.097,0.032,0.095,0.062,0.052,0.077,0.047,0.064,0.008,0.051,0.171,0.106,0.053,0.686,2.263,0.136,0.125,5.087,0.678,0.349,1.079,0.239,0.404,0.214,1.922,0.272,0.605,1.003,1.383,0.209,0.12,0.135,0.128,0,10.294,0.001,0.356,1.1,0.438,31.236,0,0,0,67.355
"IMP_I",0.233,0.013,0.015,0.019,0.805,0.267,0.435,0.242,1.626,0.214,0.022,0.103,1.846,0.59,0.236,0.174,0.151,0.046,0.1,0.154,0.262,0.171,0.102,0.164,0.017,0.05,0.342,0.157,0.064,1.212,0.796,0.161,0.107,0.312,0.061,0.02,2.991,1.135,0.493,0.158,0.264,0.148,0.448,0.178,0.52,0.149,0.317,0.151,0.105,0,24.363,0.008,0.506,2.113,1.324,9458.643,0,0,0,9505.305
"IMP_J58T60",0.618,0.121,0.057,0.116,7.758,1.584,1.801,2.563,11.557,1.74,0.205,2.063,7.27,3.423,1.188,0.892,0.554,0.131,0.343,0.54,0.859,0.978,0.524,0.917,0.149,1.491,1.827,1.836,0.942,5.694,32.276,1.926,0.804,4.308,1.228,0.734,46.786,182.898,22.588,9.182,14.9,6.554,48.434,6.694,20.333,14.45,2.396,12.685,4.911,0,317.113,0.644,25.903,99.504,11.433,108.133,0,0,0,1056.556
"IMP_J61",3.043,1.474,0.819,2.253,116.077,5.608,17.179,20.127,28.895,9.813,1.32,7.099,48.795,7.169,2.643,3.316,2.654,0.241,0.627,2.969,2.664,3.446,2.872,4.758,0.312,1.189,7.51,15.386,6.576,47.044,233.011,18.994,7.215,16.962,15.217,10.198,244.174,56.001,437.437,47.77,179.237,56.794,66.685,48.155,198.621,25.08,12.41,21.446,25.016,0,2316.157,0.066,10.686,11.245,3.585,387.996,0,0,0,4824.041
"IMP_J62_63",0.88,0.213,0.119,0.443,24.516,2.934,5.784,5.169,14.088,2.863,0.305,2.575,19.168,5.321,1.895,1.593,1.495,0.258,0.698,1.434,10.198,4.817,2.08,2.927,0.51,2.437,3.981,7.592,2.892,18.359,55.713,3.522,2.381,10.37,4.153,2.227,32.427,21.624,24.451,65.121,52.281,10.296,23.437,13.098,39.865,8.095,3.83,4.743,3.775,0,133.747,0.224,11.341,1201.074,21.572,34.461,0,0,0,1931.374
"IMP_K",207.816,31.131,25.538,30.743,1681.832,132.87,372.789,554.733,678.124,177.049,27.949,147.48,1865.593,186.41,25.675,70.345,75.278,4.342,11.37,49.81,11.532,51.58,45.489,35.481,5.085,21.906,99.114,339.87,111.228,794.953,2407.131,618.73,299.186,569.598,226.573,51.237,1841.135,185.29,147.255,170.517,5547.026,1138.023,403.146,591.77,472.912,141.979,43.969,130.169,99.629,0,11293.525,3.757,49.252,35.347,0.866,379.966,0,0,0,34721.1
