"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_H49",0.548,0,1.839,0,0.049,0.007,0.396,0.014,3.164,0.16,0.079,1.298,0.018,0.155,0.513,0.508,2.65,0.011,0.008,1.264,5.891,0.213,0.238,0.649,0.145,0.413,1.507,3.392,0.555,9.074,5.347,4.375,0.934,9.616,4.354,0.567,3.503,0.308,0.152,1.303,1.639,0.596,4.184,2.53,1.189,0.402,1.806,13.266,0.311,0,41.799,0.012,6.52,10.098,1.18,15.853,0,0,0,166.603
"IMP_H50",0.298,0,10.887,0,0.347,0.013,0.766,0.022,3.323,0.234,0.179,1.313,0.155,0.192,0.437,0.457,1.322,0.015,0.014,1.069,4.873,0.286,0.183,0.38,0.118,0.186,2.254,4.992,0.357,3.356,38.923,13.82,185.611,11.765,83.476,0.774,1.305,0.204,0.156,1.772,2.054,0.189,7.795,15.951,3.019,0.255,0.656,28.86,0.249,0,47.099,0.002,0.132,2.306,0.23,3.555,0,0,0,488.185
"IMP_H51",0.127,0,0.353,0,0.063,0.001,0.045,0.004,0.565,0.041,0.012,0.406,0.004,0.02,0.29,0.082,0.153,0.001,0.001,0.108,1.425,0.076,0.063,0.082,0.023,0.079,0.491,0.826,0.234,1.19,4.67,0.646,0.231,304.373,8.59,1.211,1.418,0.217,0.201,3.426,9.401,0.685,7.422,17.439,3.183,0.509,1.891,22.801,0.376,0,76.816,0.006,0.071,0.906,0.089,10.539,0,0,0,483.881
"IMP_H52",0.218,0,1.073,0,0.023,0.003,0.146,0.007,1.301,0.063,0.032,0.519,0.012,0.062,0.219,0.187,0.998,0.004,0.003,0.422,2.406,0.081,0.086,0.264,0.053,0.122,0.622,1.456,0.238,3.42,4.881,3.276,5.331,77.667,10.028,0.217,1.544,0.122,0.113,1.801,1.199,0.307,2.302,1.82,0.7,0.123,0.539,7.798,0.124,0,12.715,0.005,0.37,4.46,0.4,0.915,0,0,0,152.793
"IMP_H53",0.006,0,0.01,0,0.001,0,0.003,0,0.029,0.001,0.001,0.02,0,0.001,0.01,0.005,0.017,0,0,0.012,0.069,0.002,0.003,0.006,0.002,0.003,0.019,0.073,0.012,0.079,0.12,0.032,0.011,1.222,0.083,0.025,0.074,0.01,0.016,0.453,0.454,0.057,0.209,0.159,0.071,0.015,0.054,0.835,0.011,0,0.524,0,0.022,0.407,0,0.363,0,0,0,5.608
"IMP_I",0.014,0,0.017,0,0.001,0,0.002,0,0.065,0.002,0.001,0.027,0,0.002,0.016,0.006,0.008,0,0,0.009,0.087,0.003,0.003,0.008,0.002,0.004,0.027,0.108,0.022,0.078,0.166,0.043,0.016,0.732,0.087,0.007,0.183,0.037,0.021,0.259,0.324,0.096,0.603,0.249,0.1,0.027,0.094,3.37,0.018,0,1.437,0.007,0.549,0.281,0,88.282,0,0,0,97.503
"IMP_J58T60",0.078,0,0.131,0,0.015,0.002,0.022,0.005,1.071,0.044,0.015,1.407,0.003,0.039,0.478,0.099,0.105,0.001,0.001,0.156,1.763,0.076,0.049,0.157,0.038,0.109,0.58,1.658,0.35,0.996,5.414,0.822,0.225,12.409,1.159,0.2,4.878,11.461,2.114,14.847,9.212,1.464,152.264,5.734,3.319,2.567,3.228,180.044,1.102,0,51.758,0.56,0.324,4.938,0.01,1.203,0,0,0,480.702
"IMP_J61",0.063,0,0.209,0,0.017,0.001,0.022,0.004,0.303,0.027,0.009,0.414,0.002,0.014,0.207,0.062,0.072,0,0.001,0.135,4.635,0.054,0.054,0.128,0.028,0.049,0.461,1.304,0.246,1.03,3.086,0.748,0.178,7.081,1.172,0.209,2.603,0.373,3.768,7.56,8.205,1.17,6.446,3.433,2.752,0.419,2.112,30.215,0.473,0,52.977,0.003,0.137,3.829,0.11,4.503,0,0,0,153.115
"IMP_J62_63",0.376,0,0.982,0,0.14,0.011,0.22,0.03,4.797,0.269,0.081,4,0.029,0.231,3.315,0.711,0.939,0.006,0.007,1.478,21.238,0.553,0.462,0.947,0.306,0.634,4.338,24.78,3.891,9.816,34.298,5.88,2.038,97.063,14.157,2.332,16.666,4.896,8.663,400.895,128.657,9.542,84.997,41.232,27.735,5.573,18.005,323.203,3.367,0,10.722,0.012,0.603,343.396,0.21,0.359,0,0,0,1669.087
"IMP_K",5.045,0,8.104,0,0.742,0.065,0.596,0.196,15.403,0.865,0.28,11.903,0.15,0.692,5.738,2.541,3.06,0.024,0.037,4.255,28.253,1.268,1.088,2.517,0.742,1.23,11.28,68.502,8.686,27.431,74.872,20.169,5.012,268.595,26.103,2.235,41.378,2.573,4.637,42.771,771.468,173.612,84.084,67.901,35.973,5.398,21.616,362.947,7.186,0,215.081,0.017,3.399,7.546,0.01,4.33,0,0,0,2459.605
