"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_F",0.554,0.01,0.012,0.024,0.395,0.017,0.028,0.047,0.541,0.596,0.132,0.185,0.438,0.331,0.1,0.208,0.409,0.144,0.087,0.293,0.243,0.191,0.285,0.347,0.037,0.049,0.264,1.45,0.145,1.022,1.063,0.473,0.162,0.195,0.18,0.026,0.174,0.181,0.479,0.186,0.521,0.341,0.926,0.305,1.032,0.078,0.403,0.102,0.246,0,8.079,0.015,0.245,5.8,0.472,2.455,0,0,0,32.721
"IMP_G",165.981,2.215,3.879,2.977,32.537,2.534,2.941,2.714,153.264,168.556,12.875,50.759,114.172,155.471,29.541,72.445,39.162,64.428,19.263,71.243,44.567,33.789,52.716,66.765,7.834,8.289,28.968,223.884,21.337,76.639,131.184,111.662,31.607,41.402,14.316,2.226,54.032,15.713,15.809,5.224,14.527,14.325,28.187,18.956,65.399,7.736,84.917,9.741,31.209,0,2105.026,0.57,27.888,420.179,113.858,41.317,0,0,0,5138.757
"IMP_H49",14.393,0.338,0.484,0.942,9.697,0.546,0.917,0.713,13.671,14.748,2.447,5.671,26.239,11.786,2.142,4.871,9.086,13.505,3.131,13.957,5.607,5.382,9.367,10.433,0.997,1.497,4.478,58.997,3.985,16.193,32.234,37.25,5.973,8.139,7.231,1.95,4.561,2.51,2.805,0.767,4.037,2.303,5.134,3.653,13.581,1.53,8.466,1.371,4.936,0,319.524,0.072,5.813,38.454,10.772,54.596,0,0,0,843.882
"IMP_H50",2.719,1.573,2.062,1.019,44.764,0.66,2.862,0.828,3.452,17.182,3.692,7.242,33.956,8.506,1.261,3.23,7.867,6.047,4.898,4.682,4.221,5.228,3.512,3.926,0.416,0.653,5.217,33.552,1.605,5.604,179.981,60.357,562.202,1.751,108.806,2.267,1.004,2.099,3.124,1.12,3.899,0.676,11.945,10.381,22.627,0.764,2.521,2.116,2.733,0,215.71,0.014,1.626,9.047,2.44,12.241,0,0,0,1443.886
"IMP_H51",2.386,0.152,0.091,0.137,14.004,0.118,0.317,0.292,2.213,7.206,0.556,1.869,1.813,2.929,1.303,1.487,1.926,0.382,0.516,0.628,2.002,2.156,1.652,1.114,0.103,0.381,1.745,6.24,1.437,3.299,35.848,5.964,1.679,56.738,19.812,6.213,1.152,4.1,8.011,3.947,33.822,3.589,18.679,19.751,40.306,2.451,9.77,3.225,6.599,0,506.617,0.013,1.087,4.39,1.031,36.296,0,0,0,891.542
"IMP_H52",4.26,0.141,0.246,0.512,5.153,0.249,0.362,0.422,4.146,6.456,1.11,2.853,12.586,4.896,1.036,2.128,2.981,3.501,1.168,3.781,2.056,1.927,2.751,4.044,0.305,0.498,1.887,23.285,1.779,4.478,44.29,33.773,23.033,20.179,28.448,1.314,1.316,1.162,2.733,0.653,2.189,0.869,3.408,2.319,7.587,0.388,2.337,0.756,1.923,0,136.108,0.179,22.707,11.274,2.744,3.151,0,0,0,455.837
"IMP_H53",0.068,0.001,0.002,0.002,0.042,0.001,0.003,0.003,0.066,0.072,0.008,0.027,0.037,0.035,0.01,0.017,0.021,0.022,0.008,0.025,0.019,0.015,0.02,0.024,0.002,0.004,0.016,0.119,0.014,0.036,0.24,0.101,0.046,0.081,0.068,0.064,0.024,0.034,0.107,0.027,0.221,0.042,0.091,0.049,0.166,0.012,0.055,0.016,0.043,0,1.963,0.002,0.041,0.359,0.01,1.249,0,0,0,5.853
"IMP_I",0.196,0.003,0.006,0.004,0.061,0.003,0.004,0.005,0.182,0.174,0.014,0.052,0.204,0.16,0.035,0.072,0.039,0.053,0.02,0.062,0.037,0.032,0.045,0.054,0.005,0.007,0.031,0.351,0.028,0.079,0.211,0.134,0.035,0.052,0.03,0.005,0.088,0.106,0.089,0.025,0.139,0.086,0.106,0.051,0.157,0.018,0.124,0.029,0.052,0,4.062,0.012,0.084,0.415,0.02,304.041,0,0,0,312.186
"IMP_J58T60",0.411,0.009,0.01,0.018,0.426,0.024,0.02,0.041,0.503,1.315,0.102,0.665,0.212,0.471,0.32,0.202,0.216,0.252,0.118,0.324,0.555,0.378,0.318,0.451,0.04,0.093,0.323,1.862,0.273,0.521,5.752,0.783,0.15,0.28,0.339,0.133,0.361,27.135,9.764,2.353,4.735,1.079,14.093,1.366,5.516,1.793,2.083,2.013,2.361,0,188.609,1.227,7.405,54.394,0.877,4.142,0,0,0,349.218
"IMP_J61",0.143,0.007,0.013,0.037,0.623,0.014,0.024,0.034,0.135,0.76,0.06,0.211,0.162,0.235,0.14,0.135,0.157,0.155,0.075,0.235,0.399,0.201,0.273,0.326,0.023,0.045,0.271,1.595,0.222,0.522,3.958,0.971,0.156,0.209,0.426,0.182,0.214,1.392,30.482,1.376,5.06,1.111,2.451,1.272,5.975,0.342,1.928,0.532,1.494,0,153.286,0.024,0.369,6.012,0.1,15.504,0,0,0,242.056
"IMP_J62_63",0.537,0.022,0.033,0.155,2.729,0.081,0.132,0.165,0.773,4.303,0.28,1.483,1.04,1.497,1.175,0.679,1.085,0.782,0.448,1.204,3.277,1.539,1.384,1.45,0.156,0.319,1.431,16.886,1.815,2.759,22.78,3.934,0.981,1.641,2.778,1.016,0.709,9.352,32.413,44.52,41.93,4.484,20.578,7.827,30.228,2.417,9.227,2.695,5.417,0,72.825,0.548,3.821,847.91,0.966,1.236,0,0,0,1221.854
"IMP_K",0.852,0.056,0.115,0.215,6.173,0.206,0.174,0.497,0.52,5.136,0.404,1.778,1.756,1.519,0.814,0.826,1.552,0.527,0.8,0.952,2.185,1.503,1.281,1.417,0.145,0.281,1.587,19.934,1.867,3.33,22.395,7.276,1.361,2.115,2.462,0.452,0.692,2.328,7.827,2.203,110.064,38.345,10.235,5.38,16.603,1.082,4.326,1.918,4.587,0,601.83,0.869,2.627,9.064,0.02,14.903,0,0,0,929.366
"IMP_L",0.123,0.003,0.003,0.012,0.309,0.007,0.011,0.018,0.128,0.363,0.024,0.083,2.396,0.139,0.04,0.052,0.09,0.054,0.042,0.075,0.106,0.06,0.067,0.092,0.011,0.014,0.097,3.276,0.073,0.221,2.004,0.322,0.078,0.112,0.248,0.037,0.139,0.239,0.699,0.268,1.048,0.742,0.784,0.339,0.93,0.115,0.475,0.178,0.369,0,30.04,0.202,0.284,5.974,0.03,64.684,0,0,0,118.33
"IMP_M",5.058,0.107,0.248,1.197,25.338,1.02,1.114,3.756,4.102,31.657,1.557,7.153,6.271,8.243,6.317,4.609,8.098,2.827,2.523,5.735,22.226,8.709,7.876,13.857,1.233,2.303,9.805,95.873,9.643,35.04,125.631,17.504,3.827,5.506,13.049,1.425,4.352,33.831,65.279,23.894,128.326,42.078,194.389,35.679,120.047,10.348,36.822,15.101,30.674,0,392.62,6.07,27.903,443.989,0.568,6.916,0,0,0,2119.323
"IMP_N",1.794,0.135,0.171,0.779,21.215,0.707,0.925,1.96,2.074,12.852,1.019,4.621,3.034,3.791,3.216,2.623,4.56,1.21,1.368,3.21,7.128,4.415,4.667,6.56,0.627,1.258,5.618,49.191,8.017,13.051,65.701,21.057,7.172,8.707,13.954,2.794,2.968,15.796,45.659,14.598,57.083,24.674,44.052,40.299,71.9,8.23,27.858,10.355,17.367,0,479.297,1,14.396,22.811,0.189,12.321,0,0,0,1202.036
