"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_F",1087.933,229.407,10.379,4.926,11.702,0,134.196,23.95,1022.089,120.278,251.249,340.174,446.36,824.791,231.537,611.48,778.035,563.391,362.299,1326.198,249.27,588.193,1427.662,1892.685,77.065,169.52,1814.466,6106.585,2148.755,79030.109,6276.007,1217.877,161.74,74.979,4165.198,282.78,1259.392,234.649,1071.268,330.09,1610.205,32532.394,6563.634,2309.258,11637.227,2495.794,4690.224,569.125,675.552,0,6015.416,0.274,27.908,251810.955,171.767,0,14.169,3406.257,0,441488.822
"DOM_G",4884.884,264.764,31.368,7.656,25.507,0,322.427,28.619,23133.524,2134.313,2727.006,4541.07,3433.278,15267.919,2839.685,7892.952,3534.674,5186.625,2403.161,9435.503,7020.608,8202.408,19752.495,30409.733,607.814,2916.993,6432.685,3926.139,1720.292,16515.883,15026.142,6665.759,1198.42,1301.989,2755.415,2155.129,5224.139,1647.316,1165.625,1699.223,2383.403,2181.345,5838.643,7516.804,3853.07,1915.311,6701.351,926.619,1670.17,0,205512.107,88.723,9343.841,75968.396,124.115,0,912.777,193811.176,0,743186.992
"DOM_H49",787.374,127.517,5.56,5.182,15.125,0,230.295,13.782,4422.47,280.647,923.059,1055.793,1763.751,2574.093,561.31,1203.724,1504.442,1713.166,881.457,2244.151,1080.439,1706.887,3641.388,5378.586,104.046,592.71,1405.293,1573.116,559.293,4071.422,7115.344,3288.316,562.294,467.168,4460.953,966.29,684.968,360.701,202.099,251.422,457.272,400.472,1313.892,1294.653,1024.958,544.544,1516.582,187.465,351.881,0,23507.835,0.497,740.914,13074.862,2.83,0,1616.927,35469.779,0,140290.997
"DOM_H50",103.488,1.995,0.368,0.233,0.321,0,6.951,0.732,479.322,36.042,84.341,102.06,513.666,390.462,54.926,172.738,120.857,225.269,165.901,297.016,184.779,253.751,502.385,778.165,17.315,95.572,168.961,318.888,39.507,484.901,248.409,144.381,75.486,93.949,271.275,15.076,86.683,30.351,23.009,24.667,22.037,36.707,81.306,83.842,61.706,29.843,115.776,14.387,30.484,0,3716.601,0.538,131.147,3090.573,0.74,0,364.567,42455.835,0,56850.285
"DOM_H51",62.925,15.983,0.507,0.168,4.764,0,13.864,1.2,333.962,33.587,69.977,94.634,105.34,181.202,100.034,99.132,84.311,50.105,39.892,113.278,111.343,223.021,383.981,360.649,7.87,49.852,162.688,103.268,52.494,383.941,1261.494,104.196,28.98,1110.384,1403.13,446.831,101.34,80.791,74.76,189.87,613.684,145.379,907.866,1835.658,648.142,162.789,422.411,93.698,93.526,0,3521.212,0.013,51.08,1085.871,3.761,0,1155.889,19663.76,0,38450.486
"DOM_H52",760.348,152.45,19.139,8.921,21.982,0,221.528,27.641,5350.865,369.701,943.559,1418.469,2226.666,2776.019,852.93,1083.635,1214.014,1150.998,635.157,1804.295,812.177,1505.395,3029.643,6691.619,86.086,478.01,1490.794,1493.024,973.851,3190.971,28983.642,11633.874,8489.17,7167.645,40231.922,1794.776,692.893,336.221,452.362,519.838,694.978,535.671,2537.177,2779.637,1935.103,320.108,851.442,323.485,388.356,0,12009.488,0,2324.881,6215.866,3.45,0,151.276,19201.037,0,191364.187
"DOM_H53",198.216,15.746,1.982,0.992,2.798,0,22.105,4.235,382.821,94.221,100.99,283.73,48.663,279.846,229.358,162.523,96.622,65.321,45.469,234.121,120.245,204.155,739.743,667.545,15.183,61.653,336.023,816.282,207.486,565.33,10769.592,473.662,57.293,75,1840.998,18923.469,705.894,852.433,1173.268,753.902,6730.59,966.372,4070.613,2217.286,4180.8,891.225,2691.509,423.749,799.787,0,2007.045,0.047,0.308,142.367,24.236,0,22.544,2328.203,0,69125.594
"DOM_I",55.225,18.821,0.906,0.646,3.809,0,37.271,3.569,411.515,67.782,80.311,115.652,106.96,425.182,224.331,185.832,91.141,110.273,70.095,285.591,128.91,293.931,577.625,415.7,16.262,62.754,317.035,306.316,224.356,746.27,2646.687,558.741,179.158,314.724,1093.185,175.481,627.54,238.764,227.166,680.462,1633.219,376.827,2992.207,3946.579,2046.182,945.598,2702.184,488.762,607.897,0,80408.687,380.905,1209.808,73.161,0,0,10377.237,0.028,0,120315.262
"DOM_J58T60",40.631,4.997,0.402,0.146,1.137,0,7.206,1.296,479.768,45.148,50.255,194.894,49.456,297.578,176.107,97.154,57.46,65.578,48.872,129.232,129.435,231.953,294.682,398.803,11.078,68.858,194.415,210.435,84.437,257.464,2148.175,160.754,40.817,51.151,266.448,109.801,482.07,8641.514,1420.761,1381.913,941.761,475.838,5882.371,1132.407,1065.319,1362.126,1078.013,857.036,452.288,0,12294.371,0.011,5334.608,3770.665,2.76,0,60.115,16997.187,0,70039.154
"DOM_J61",91.78,21.073,2.569,1.25,6.245,0,29.582,3.65,437.832,95.108,106.895,207.813,111.551,270.333,308.258,180.198,120.182,90.504,84.763,329.035,264.145,338.486,936.608,1111.684,16.68,79.402,471.873,543.444,195.139,964.408,4825.309,565.82,129.335,97.523,1000.307,451.023,842.15,760.194,9880.293,1861.909,3336.337,1366.207,3515.711,2733.508,3299.364,718.618,2585.002,475.444,769.366,0,19563.47,0.381,1.506,274.402,25.337,0,475.087,5614.311,0,72588.407
