"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C302T309",0.371,0.035,6.17,0,7.066,0.276,0.219,0.273,0.586,0.131,0.239,0.225,0.419,2.239,0.06,0.437,0.935,0.909,0.683,6.141,0.151,7.267,5.605,14.024,0.609,53.158,73.266,0.759,0.559,32.599,340.359,63.578,6.136,144.377,13.445,0.259,0.554,0.039,0.823,0.727,0.266,0.832,2.584,13.144,136.646,1.427,14.576,1.129,11.008,0,366.052,0.042,0.58,2792.464,564.358,0.457,0,0,0,4691.272
"IMP_C31T33",10.684,0.069,4.063,0,125.958,1.587,5.19,2.281,5.978,9.113,4.492,9.579,21.671,44.654,2.841,4.639,16.219,8.777,6.31,11.626,0.875,15.747,9.561,2.035,0.515,1.136,134.116,23.601,20.182,272.565,281.58,13.496,5.162,18.51,16.155,1.331,24.109,1.582,30.146,8.483,10.257,15.021,25.075,31.404,52.077,40.808,227.547,24.601,27.459,0,3506.966,0.027,5.84,2537.834,517.173,118.151,0,0,0,8316.859
"IMP_D",0.769,0.004,0.191,0,25.445,0.127,0.561,0.685,0.618,0.159,0.326,0.49,6.102,4.598,0.338,0.312,0.916,0.531,0.256,0.525,0.019,0.918,0.316,0.071,0.002,0.012,0.695,1.258,0.432,9.521,16.326,1.437,0.161,0.884,0.952,0.111,1.066,0.101,1.283,0.588,0.416,0.848,1.008,1.145,1.584,0.564,4.335,0.316,0.459,0,27.746,0.013,2.121,18.764,2.207,6.749,0,0,0,147.379
"IMP_E",1.052,0.001,0.096,0,1.371,0.021,0.056,0.025,1.002,0.139,0.102,0.263,0.656,4.417,0.107,0.445,0.428,0.52,0.258,0.661,0.009,0.426,0.236,0.05,0.003,0.017,0.365,0.184,0.214,5.074,6.52,0.166,0.032,0.104,0.306,0.028,2.182,0.045,0.504,0.258,0.187,0.56,0.41,0.713,0.767,0.354,1.009,0.203,0.26,0,23.183,0.003,0.665,6.556,0.932,2.412,0,0,0,66.555
"IMP_F",1.341,0.005,0.15,0,16.498,0.118,0.515,0.431,1.467,0.424,0.571,0.71,2.659,4.636,0.227,0.866,2.618,0.776,0.633,1.173,0.034,1.362,0.721,0.177,0.007,0.023,1.616,1.13,0.771,28.29,23.546,0.963,0.133,0.597,1.315,0.136,1.637,0.154,2.522,1.911,0.652,1.343,1.607,1.589,2.139,0.735,2.614,0.427,0.619,0,61.927,0.01,1.254,33.873,4.782,41.252,0,0,0,257.683
"IMP_G",481.236,0.642,40.917,0,380.585,8.893,20.799,8.668,505.576,117.381,42.827,108.972,546.378,1291.21,64.724,129.102,133.363,152.511,81.002,192.752,8.942,177.643,106.728,32.477,4.092,11.861,191.347,87.51,48.369,1724.368,1977.734,150.931,44.023,129.581,75.469,7.001,501.362,13.159,115.395,38.038,18.21,47.738,73.768,100.955,213.056,70.44,746.975,40.968,87.255,0,7991.108,0.306,373.41,6120.898,1211.309,694.634,0,0,0,27544.597
"IMP_H49",66.118,0.538,6.425,0,518.362,7.121,34.029,9.328,81.436,19.44,25.857,44.252,156.313,251.563,9.035,24.767,120.614,54.376,29.284,60.743,1.714,47.799,26.163,6.996,0.159,1.829,51.507,43.274,20.859,624.161,2640.164,163.127,4.268,13.735,182.67,31.804,73.727,9.026,42.493,12.366,18.464,25.103,43.289,64.235,97.96,54.274,132.397,17.63,36.048,0,1125.329,0.081,20.71,633.444,125.426,917.757,0,0,0,8829.593
"IMP_H50",4.131,0.056,1.619,0,39.143,0.269,1.571,0.279,4.822,1.349,1.621,2.374,23.816,16.459,0.519,1.559,4.252,5.493,2.345,5.551,0.148,4.226,2.089,0.5,0.021,0.102,3.578,2.256,0.764,41.831,173.986,6.292,21.711,2.275,30.278,0.464,5.47,0.265,2.322,0.711,0.458,0.845,2.431,3.639,4.582,1.204,5.875,0.928,1.27,0,90.264,0.002,4.564,69.57,13.873,205.846,0,0,0,821.866
"IMP_H51",6.382,0.131,0.959,0,352.358,0.659,4.24,1.639,7.296,4.66,2.518,7.599,23.377,24.807,3.167,2.949,13.013,2.754,3.228,4.423,0.33,17.343,6.467,0.62,0.008,0.205,12.532,6.606,7.718,142.178,1053.27,9.879,1.092,215.182,169.465,28.7,22.485,5.145,51.797,30.405,63.432,32.61,69.787,153.577,142.256,34.575,66.204,22.969,18.631,0,1725.27,0.004,75.84,46.471,9.098,609.773,0,0,0,5318.084
"IMP_H52",16.587,0.086,3.313,0,90.77,1.458,4.26,2.202,20.574,4.674,5.87,10.567,57.656,59.253,2.319,5.612,18.277,12.122,7.644,14.876,0.386,12.55,6.477,2.154,0.039,0.516,13.036,8.688,4.76,138.384,1135.565,63.526,16.736,69.495,214.865,5.882,19.249,1.47,17.342,4.6,3.439,4.84,11.249,17.73,24.112,5.19,18.321,4.584,6.238,0,313.108,0.006,20.398,176.173,34.647,53.174,0,0,0,2767.048
"IMP_H53",0.22,0.002,0.028,0,2.02,0.022,0.088,0.033,0.244,0.07,0.082,0.176,0.592,0.767,0.042,0.073,0.308,0.142,0.115,0.171,0.005,0.172,0.095,0.021,0.001,0.004,0.193,0.234,0.177,2.234,19.078,0.511,0.046,0.534,1.216,1.222,0.512,0.131,1.448,0.457,0.776,0.433,0.649,0.778,1.474,0.401,0.831,0.206,0.325,0,6.984,0.002,2.811,2.064,0.22,21.017,0,0,0,72.452
"IMP_I",0.522,0.001,0.042,0,0.479,0.007,0.02,0.008,0.576,0.07,0.025,0.079,0.221,0.868,0.053,0.087,0.1,0.099,0.039,0.134,0.005,0.113,0.072,0.015,0.001,0.003,0.133,0.075,0.064,1.193,2.936,0.087,0.018,0.058,0.144,0.013,0.89,0.092,0.432,0.13,0.081,0.18,0.287,0.272,0.324,0.157,0.683,0.342,0.106,0,19.716,0.059,2.468,4.871,0.539,5105.199,0,0,0,5145.189
"IMP_J58T60",2.111,0.006,0.17,0,10.195,0.196,0.304,0.274,3.81,1.289,0.749,4.057,3.517,14.456,1.131,1.245,1.998,1.074,0.987,1.895,0.138,3.861,1.287,0.34,0.009,0.136,3.45,2.637,2.875,25.31,215.631,1.82,0.237,1.28,3.173,0.73,11.377,27.409,42.803,20.237,9.314,10.807,72.562,12.942,23.318,34.473,19.172,11.028,10.227,0,644.75,0.427,33.985,160.386,4.959,69.727,0,0,0,1532.281
"IMP_J61",0.997,0.008,0.317,0,18.692,0.108,0.423,0.237,1.107,0.74,0.493,1.44,3.333,4.706,0.528,0.612,1.491,0.517,0.59,1.491,0.128,2.134,1.212,0.253,0.003,0.039,2.461,2.546,2.354,30.08,170.635,2.702,0.25,1.02,4.713,1.1,11.144,2.062,265.195,13.336,10.878,12.067,12.733,13.695,28.076,6.378,18.181,4.509,7.325,0,359.197,0.018,2.402,19.062,2.774,260.151,0,0,0,1308.644
"IMP_J62_63",3.521,0.025,0.778,0,91.084,0.736,2.573,1.271,8.962,4.626,2.488,10.88,21.587,46.693,4.95,4.405,12.244,4.535,4.116,10.413,1.011,18.566,7.035,1.259,0.03,0.285,15.193,29.488,26.629,181.555,1010.845,11.215,1.741,8.548,33.228,6.63,37.984,19.293,300.155,495.116,96.581,61.442,113.656,94.51,153.311,49.886,93.324,23.975,26.54,0,89.874,0.312,5.241,137.768,15.101,20.882,0,0,0,3424.097
"IMP_K",7.233,0.035,1.566,0,74.861,0.676,1.71,1.538,3.733,2.597,1.917,5.896,20.468,21.556,1.303,2.552,8.339,2.402,2.893,5.379,0.17,7.187,3.622,0.517,0.008,0.099,6.726,13.398,9.053,105.38,417.277,13.373,1.452,5.277,14.297,1.272,17.42,1.719,27.032,12.142,79.668,89.432,20.166,26.904,26.758,9.376,17.335,7.619,8.554,0,593.166,0.262,1.316,17.46,0.599,250.543,0,0,0,1973.231
"IMP_L",0.105,0.001,0.02,0,1.155,0.013,0.034,0.025,0.149,0.05,0.074,0.107,0.271,0.442,0.036,0.054,0.143,0.072,0.063,0.115,0.005,0.126,0.067,0.02,0,0.003,0.18,0.166,0.142,2.405,10.003,0.219,0.042,0.194,0.721,0.04,0.461,0.057,0.77,0.401,0.308,0.771,0.603,0.742,0.746,0.306,0.635,0.207,0.199,0,7.15,0.012,0.439,7.438,0.339,1086.763,0,0,0,1125.606
"IMP_M",14.423,0.039,1.611,0,215.837,2.188,5.303,7.449,25.521,8.804,3.997,16.406,43.923,91.029,10.467,10.687,23.092,8.334,6.402,18.235,1.363,25.295,11.212,4.211,0.088,0.45,25.719,38.755,25.589,487.009,1712.106,13.083,2.053,8.548,38.909,2.665,70.191,19.259,181.185,72.504,83.348,129.694,249.283,108.604,135.4,46.996,100.205,36.843,39.675,0,506.014,6.303,120.984,3189.123,9.153,116.605,0,0,0,8132.169
"IMP_N",8.12,0.06,1.484,0,318.57,2.727,7.87,5.605,13.319,6.932,5.105,19.292,38.287,59.408,6.668,9.417,25.378,6.792,6.633,18.36,0.643,24.548,12.288,2.738,0.043,0.45,27.274,51.048,46.911,362.109,1571.436,23.272,5.198,25.165,92.536,8.279,103.499,12.508,201.243,82.59,81.132,197.877,122.785,354.541,222.041,108.191,152.174,60.043,41.562,0,1925.899,0.488,62.328,88.2,4.391,207.532,0,0,0,6842.992
