"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C19",50.513,3.574,27.654,0.751,187.322,0.707,21.161,28.514,4.694,3.723,0.228,2.271,317.867,34.187,1.653,0.973,0.849,2.597,0.325,1.747,1.932,4.492,5.208,14.576,0.227,0.212,2.956,122.66,7.071,40.269,102.543,128.529,33.985,219.298,16.671,4.337,7.569,4.764,5.632,2.96,11.972,4.118,7.879,14.46,48.692,13.375,9.296,2.211,8.109,0,1481.353,0.022,0.507,1.446,3.875,0,0.056,861.298,0,3885.868
"DOM_C20",55.423,0.523,3.199,0.199,45.626,0.204,6.044,6.162,3.777,14.285,0.239,4.439,57.44,67.126,9.268,20.199,0.559,0.564,0.179,1.744,6.663,5.082,4.967,14.916,0.483,0.184,5.604,14.52,3.202,14.147,16.138,12.595,3.341,21.176,2.202,0.449,2.583,3.025,0.68,0.688,1.545,2.101,2.753,3.692,7.083,4.039,7.488,0.581,7.136,0,595.815,0.031,0.216,0.377,0.665,0,0.019,195.784,0,1259.168
"DOM_C21",2.062,0.01,0.115,0.004,1.068,0.005,0.107,0.056,0.278,0.185,0.003,0.032,0.233,0.655,8.119,0.133,0.009,0.007,0.002,0.017,0.079,0.042,0.123,0.131,0.004,0.002,0.113,0.119,0.067,0.221,0.669,0.051,0.016,0.058,0.03,0.007,0.172,0.068,0.034,0.019,0.065,0.075,0.632,0.062,1.66,0.428,21.482,0.067,0.23,0,312.388,0.044,26.564,0.37,0.29,0,0.013,0.826,0,380.322
"DOM_C22",2.587,0.068,0.352,0.035,8.687,0.018,0.568,0.567,3.119,3.243,0.038,0.798,0.878,2.104,1.351,5.566,0.074,0.037,0.026,0.704,3.871,3.605,4.938,20.097,0.121,0.225,2.313,0.552,0.6,11.535,13.162,1.841,0.101,0.232,0.399,0.071,0.548,0.522,0.249,0.09,0.325,0.722,0.637,0.904,0.869,0.731,0.879,0.126,0.646,0,153.33,0,0.157,1.464,0.497,0,0,2.545,0,259.723
"DOM_C23",2.971,0.071,0.117,0.027,15.452,0.067,2.099,1.075,3.673,0.406,0.067,0.073,0.786,1.396,1.117,1.022,2.828,0.531,0.079,0.926,4.304,2.792,2.503,10.849,0.244,0.085,1.588,2.059,0.828,162.47,5.164,0.329,0.197,0.057,0.311,0.029,1.472,0.083,0.109,0.025,0.309,6.789,0.978,0.556,1.452,2.031,0.858,0.174,1.108,0,187.322,0,0,2.363,0.807,0,0,13.375,0,448.405
"DOM_C24A",0.423,0.024,0.059,0.05,34.931,0.037,0.311,1.002,0.108,0.189,0.016,0.062,0.881,0.213,0.044,0.468,0.109,7.829,0.186,16.909,3.48,6.135,33.712,36.244,1.212,0.982,2.055,1.883,1.25,27.36,2.042,0.246,0.087,0.194,0.21,0.008,0.047,0.024,0.026,0.01,0.044,0.414,0.404,0.138,0.355,0.192,0.07,0.041,0.127,0,3.361,0.001,0.531,0.779,0.114,0,0,18.192,0,205.821
"DOM_C24B",0.105,0.003,0.016,0.001,0.276,0.001,0.039,0.035,0.014,0.024,0.001,0.01,0.186,0.106,0.014,0.029,0.003,0.014,0.005,0.012,0.017,0.019,0.1,0.074,0.003,0.002,0.013,0.086,0.037,0.095,0.091,0.061,0.015,0.092,0.012,0.003,0.011,0.008,0.004,0.003,0.009,0.009,0.01,0.014,0.059,0.019,0.022,0.002,0.015,0,2.56,0,0.114,0.309,0,0,0,41.2,0,45.98
"DOM_C25",1.169,0.069,0.122,0.057,17.136,0.03,0.543,1.636,1.209,0.683,0.042,0.145,0.724,0.698,0.23,0.62,0.059,0.298,0.057,4.987,2.607,2.989,14.465,16.636,0.629,0.364,1.804,1.15,0.294,19.719,3.667,0.29,0.065,0.066,0.205,0.014,0.326,0.127,0.221,0.064,0.079,0.826,0.487,0.571,2.354,0.433,0.237,0.073,0.44,0,129.921,0,0.62,24.965,7.288,0,0,16.487,0,280.998
"DOM_C26",0.957,0.022,0.084,0.009,4.205,0.007,0.248,0.324,0.183,0.3,0.006,0.107,0.706,1.005,0.196,0.334,0.025,0.038,0.009,0.254,56.135,4.91,5.517,5.472,0.268,0.116,0.635,1.65,0.25,2.621,3.968,0.152,0.073,0.378,0.222,0.067,0.233,1.327,7.165,2.055,0.544,0.186,1.214,0.726,1.814,1.337,1.993,0.175,0.725,0,603.037,0.057,2.487,106.203,31.199,0,0.033,14.566,0,868.534
"DOM_C27",0.468,0.017,0.119,0.016,3.411,0.015,0.452,0.705,0.181,0.12,0.004,0.066,0.224,0.177,0.075,0.115,0.047,0.051,0.016,0.402,8.039,19.127,8.053,15.465,0.191,0.216,0.637,9.033,0.245,13.726,5.083,0.425,0.123,0.206,0.191,0.025,0.348,0.436,2.557,0.43,0.148,0.427,0.875,0.676,1.777,0.585,0.562,0.214,0.586,0,299.205,0.001,0.014,37.245,10.988,0,0.01,5.311,0,449.86
