"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_D",0.849,0.042,0.144,0,0,0,0,0.368,22.211,4.199,1.049,4.408,1.675,7.444,0.833,2.469,2.854,1.698,0.357,1.515,5.66,1.246,1.842,2.435,0.398,0.481,0.402,100.281,15.354,5.285,168.296,19.875,3.122,3.753,0.937,2.602,66.816,3.322,18.241,2.932,11.049,27.338,5.384,1.32,4.993,18.416,7.667,9.009,10.502,0,189.507,0.002,0.137,1.993,0,2.077,0,0,0,764.793
"IMP_E",0.016,0,0.002,0,0,0,0,0.008,0.544,0.029,0.008,0.024,0.01,0.064,0.009,0.015,0.089,0.017,0.004,0.015,0.052,0.014,0.022,0.023,0.005,0.007,0.004,0.328,0.079,0.375,1.748,0.125,0.186,0.224,0.009,0.024,1.075,0.044,0.166,0.083,0.168,0.213,0.131,0.029,0.041,0.106,0.05,0.066,0.067,0,5.185,0.004,0.06,0.436,0,0.75,0,0,0,12.754
"IMP_F",0.023,0.002,0.004,0,0,0,0,0.072,0.597,0.071,0.032,0.063,0.058,0.343,0.029,0.039,0.988,0.131,0.034,0.052,0.209,0.052,0.093,0.089,0.018,0.022,0.025,0.61,0.28,4.049,7.87,0.64,1.421,2.056,0.055,0.133,1.026,0.222,0.999,0.782,0.922,0.856,0.808,0.138,0.188,0.258,0.138,0.201,0.21,0,6.546,0.014,0.34,2.878,0,12.647,0,0,0,49.334
"IMP_G",4.421,0.137,0.644,0,0,0,0,1.983,173.757,18.855,3.721,14.499,3.447,20.716,4.108,6.241,31.085,8.407,1.564,8.944,56.516,9.079,18.099,17.254,3.283,5.93,2.425,33.72,15.282,136.064,1375.656,30.856,97.109,85.47,2.349,18.115,336.338,21.462,45.138,16.896,27.13,28.663,24.841,6.322,5.95,19.673,10.812,16.29,18.377,0,2632.521,1.271,25.211,389.542,0,235.31,0,0,0,6071.485
"IMP_H49",0.722,0.151,0.102,0,0,0,0,1.01,26.503,2.27,1.462,2.847,2.391,5.294,0.67,1.087,9.602,2.824,0.775,1.877,4.523,1.502,2.726,2.742,0.422,0.779,0.515,14.4,6.383,38.821,344.776,53.884,22.356,19.355,2.92,20.112,31.543,6.696,6.687,1.82,8.66,5.586,6.491,1.869,2.674,7.282,3.707,2.955,5.123,0,432.348,0.17,2.85,25.955,0,280.211,0,0,0,1428.432
"IMP_H50",0.319,0.972,1.252,0,0,0,0,0.869,25.588,3.817,2.729,3.282,5.872,5.384,0.521,1.35,3.811,1.884,0.425,1.608,5.852,2.368,2.251,1.845,0.442,0.807,0.704,8.924,2.919,15.728,1524.057,89.774,5628.35,20.259,29.332,9.397,15.625,2.414,5.118,2.228,4.596,1.892,11.3,2.851,3.93,2.985,0.993,4.063,2.777,0,109.062,0.035,0.635,18.72,0,62.708,0,0,0,7654.625
"IMP_H51",0.539,0.37,0.128,0,0,0,0,1.243,18.577,4.88,1.074,2.975,1.08,2.774,2.681,1.231,1.756,0.414,0.142,0.883,9.383,4.374,5.225,1.736,0.406,1.307,1.056,7.55,11.316,23.33,1367.724,32.711,39.686,3003.135,26.326,128.813,50.07,17.917,49.003,32.558,181.842,47.225,66.13,25.849,33.865,41.877,19.652,28.283,30.467,0,259.213,0.019,0.279,3.237,0,184.55,0,0,0,5776.861
"IMP_H52",0.306,0.073,0.152,0,0,0,0,0.642,13.145,1.321,0.747,1.415,1.213,2.516,0.452,0.554,3.418,0.866,0.229,0.752,2.403,0.771,1.229,1.956,0.21,0.407,0.28,5.089,4.082,14.401,552.544,74.023,258.046,330.354,11.804,17.814,13.049,2.372,7.193,1.993,7.234,3.046,4.452,1.46,2.14,2.02,0.992,2.073,2.7,0,72.64,0.044,0.809,9.826,0,17.149,0,0,0,1454.409
"IMP_H53",0.755,0.073,0.149,0,0,0,0,0.841,9.272,3.681,0.979,3.03,0.223,2.009,1.243,1.021,0.637,0.188,0.052,0.875,4.563,1.165,3.032,2.143,0.381,0.478,0.659,17.93,10.563,12.352,1552.905,31.491,15.661,38.764,5.597,858.072,84.338,23.41,140.527,22.039,311.807,56.389,53.315,11.128,36.19,39.796,19.348,22.746,53.104,0,4.284,0.001,0.035,1.167,0,6.364,0,0,0,3466.769
"IMP_I",0.019,0.001,0.003,0,0,0,0,0.014,0.655,0.035,0.008,0.024,0.008,0.042,0.015,0.013,0.029,0.008,0.002,0.015,0.076,0.018,0.028,0.027,0.005,0.006,0.007,0.129,0.093,0.264,4.356,0.298,0.603,1,0.022,0.063,1.946,2.412,1.114,0.182,1.055,1.207,0.899,0.074,0.085,0.165,0.071,0.303,0.149,0,9.878,0.059,1.127,0.46,0,1542.999,0,0,0,1572.069
