"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C22",11.93,2.714,0.578,0.288,1.36,0,0.458,0.038,55.598,9.56,14.566,12.03,0.292,8.763,1.107,47.87,5.794,0.049,0.359,16.597,26.412,21.975,8.736,16.084,0.894,0.066,23.418,1.828,5.458,61.638,52.518,17.054,0.681,0.266,12.61,0.805,3.682,0.957,0.668,2.335,1.06,7.523,8.206,7.698,2.543,2.275,4.144,2.13,2.654,0,70.304,0.001,0.32,4.261,4.325,0.312,0,0,0,565.791
"IMP_C23",3.336,0.644,0.046,0.054,0.509,0,0.414,0.016,7.634,1.289,5.422,0.478,0.097,1.912,0.203,2.408,41.902,0.117,0.224,4.679,6.33,3.786,1.182,1.868,0.353,0.006,3.704,1.424,1.15,161.127,4.879,0.926,0.293,0.06,2.364,0.097,1.866,0.084,0.143,0.667,0.248,13.123,2.445,1.217,0.926,1.23,0.952,0.626,0.998,0,41.217,0,0.165,1.873,1.74,0.217,0,0,0,330.671
"IMP_C24A",1.857,0.968,0.063,0.467,6.217,0,0.251,0.071,2.221,0.896,6.763,0.917,0.236,0.86,0.039,4.88,9.906,10.012,2.82,433.289,27.956,44.116,67.265,34.148,9.529,0.339,32.969,5.713,18.062,173.236,9.617,1.848,0.506,0.079,7.333,0.067,0.192,0.029,0.044,0.151,0.114,4.799,4.423,0.945,0.814,0.587,0.239,0.758,0.596,0,0.636,0,0.64,0.509,0.504,0.042,0,0,0,931.537
"IMP_C24B",0.399,0.284,0.004,0.019,0.475,0,0.048,0.004,3.291,0.579,2.311,0.818,0.054,2.825,0.072,1.653,1.898,0.717,26.938,91.982,34.149,52.756,12.483,8.421,1.161,0.076,20.888,1.318,7.854,19.153,4.084,0.381,0.108,0.007,0.958,0.005,0.279,0.054,0.023,0.094,0.068,1.117,0.648,0.181,0.233,0.031,0.155,0.223,0.29,0,3.93,0,0.007,1.561,1.564,0.06,0,0,0,308.69
"IMP_C25",7.672,4.186,0.284,0.692,3.96,0,0.668,0.156,23.428,3.222,23.383,2.236,0.356,3.997,0.234,5.319,6.586,0.516,1.115,154.559,25.988,27.529,36.882,19.425,6.102,0.153,35.182,6.033,4.386,149.37,21.703,3.751,0.701,0.248,9.758,0.254,3.029,0.377,1.01,3.303,0.507,11.98,8.065,6.675,9.362,1.953,1.734,1.943,2.634,0,39.595,0,0.321,51.001,49.48,0.388,0,0,0,783.391
"IMP_C26",1.22,0.697,0.089,0.069,0.667,0,0.12,0.021,1.994,0.681,1.398,0.911,0.138,1.062,0.102,0.873,0.834,0.039,0.121,5.358,299.336,26.661,7.551,4.03,1.367,0.03,11.216,5.369,1.305,13.413,19.603,2.229,0.629,0.556,8.492,1.039,1.518,2.123,15.075,63.644,3.781,3.075,14.782,7.433,6.105,4.106,7.476,3.074,2.78,0,254.463,0,1.869,249.242,212.906,2.09,0,0,0,1274.762
"IMP_C27",2.299,0.767,0.205,0.162,0.693,0,0.382,0.054,3.116,0.681,1.928,1.199,0.094,0.977,0.088,1.452,1.539,0.064,0.283,11.352,66.159,134.697,16.259,14.819,1.533,0.075,25.834,30.175,2.688,77.015,24.114,5.03,0.974,0.335,7.617,0.376,2.352,0.781,7.325,11.564,0.738,4.752,11.977,6.928,5.888,2.158,3.227,4.329,2.783,0,158.579,0,0.331,67.318,66.352,0.993,0,0,0,793.414
"IMP_C28",9.442,11.877,0.896,1.871,10.397,0,2.132,0.387,13.983,3.626,11.666,4.58,0.992,3.363,0.247,4.053,11.761,0.264,0.671,31.2,28.639,33.357,93.167,20.256,6.504,0.133,62.184,23.748,8.393,76.217,36.375,8.624,0.971,0.767,17.455,0.95,1.807,1.012,2.516,10.795,2.831,3.866,14.182,12.335,8.082,3.171,4.477,4.206,2.414,0,32.036,0.001,0.727,310.074,302.573,0.408,0,0,0,1258.659
"IMP_C29",1.742,5.274,0.148,0.085,0.748,0,0.26,0.032,2.343,0.564,1.985,0.585,0.1,0.732,0.053,1.149,1.755,0.049,0.232,5.658,5.719,6.094,6.159,141.04,0.515,0.051,8.455,2.617,2.268,10.564,113.084,32.636,1.382,0.994,14.51,0.626,0.525,0.247,0.58,2.965,0.654,1.484,3.717,5.957,2.324,1.076,1.003,1.34,0.703,0,239.876,0,0.41,365.138,360.454,1.698,0,0,0,1360.358
"IMP_C301",0.011,0.012,0.153,0.001,0.042,0,0.003,0,0.02,0.002,0.011,0.002,0.001,0.003,0,0.004,0.004,0,0.001,0.07,0.068,0.032,0.089,0.084,12.965,0.031,1.239,0.016,0.01,0.07,0.14,0.35,5.131,0.586,1.444,0.005,0.005,0.001,0.002,0.011,0.006,0.009,0.031,0.065,1.602,0.012,0.006,0.037,0.029,0,5.421,0,0.001,25.394,25.074,0.004,0,0,0,80.31
"IMP_C302T309",0.038,0.23,0.149,0.008,0.019,0,0.004,0.001,0.113,0.013,0.05,0.01,0.003,0.019,0.001,0.023,0.026,0.002,0.004,0.341,0.277,0.232,0.232,1.443,1.259,0.462,4.166,0.055,0.032,0.3,1.878,5.105,0.725,3.062,1.585,0.025,0.016,0.004,0.011,0.139,0.016,0.036,0.137,0.464,2.786,0.044,0.182,0.057,0.106,0,19.765,0,0.018,56.986,56.204,0.031,0,0,0,158.895
"IMP_C31T33",11.847,4.517,0.813,0.336,2.472,0,0.972,0.09,9.293,2.522,8.826,2.659,0.518,2.24,0.231,1.948,3.79,0.147,0.348,8.863,6.705,4.755,4.212,2.269,0.535,0.025,17.926,15.166,3.512,13.389,12.099,11.133,2.735,4.395,15.543,0.59,2.209,0.416,1.95,6.823,1.076,3.383,4.895,5.048,4.348,1.659,3.767,2.531,1.319,0,37.518,0.001,2.231,16.374,14.738,8.007,0,0,0,295.709
"IMP_D",0.979,0.309,0.044,0.033,0.26,0,0.081,0.007,1.408,0.439,1.176,0.467,0.086,0.543,0.045,0.39,0.537,0.019,0.054,0.954,1.028,0.735,0.337,0.25,0.049,0.002,0.871,3.664,0.427,1.617,3.505,1.066,0.119,0.12,2.22,0.177,0.846,0.208,0.518,2.966,0.766,1.447,2.263,1.011,0.903,0.623,0.799,0.6,0.43,0,8.404,0.001,0.688,3.129,0.58,0.453,0,0,0,50.654
"IMP_E",0.435,0.072,0.013,0.007,0.058,0,0.018,0.003,0.467,0.141,0.262,0.12,0.026,0.279,0.015,0.212,0.154,0.011,0.015,0.58,0.296,0.218,0.141,0.101,0.022,0.001,0.304,0.289,0.104,0.903,0.732,0.235,0.049,0.053,0.502,0.026,0.199,0.05,0.094,0.606,0.177,0.375,0.727,0.263,0.238,0.097,0.155,0.112,0.094,0,2.747,0.001,0.116,0.619,0.166,0.162,0,0,0,13.863
"IMP_F",0.952,0.373,0.049,0.032,0.254,0,0.088,0.011,1.567,0.325,1.844,0.334,0.063,0.393,0.039,0.535,1.814,0.018,0.039,1.916,1.211,0.977,0.751,0.51,0.104,0.003,1.483,0.937,0.346,8.382,2.625,1.146,0.274,0.267,2.269,0.118,0.444,0.145,0.301,1.705,0.395,1.179,1.52,0.824,0.617,0.291,0.447,0.345,0.252,0,5.61,0.003,0.315,2.872,1.576,2.801,0,0,0,53.688
"IMP_G",78.13,19.054,3.782,1.184,6.857,0,2.5,0.281,91.93,35.527,117.83,27.966,9.924,53.528,5.011,39.872,27.529,1.676,2.717,100.524,86.769,49.122,37.986,37.268,5.568,0.186,61.214,41.916,15.286,162.395,96.125,77.757,13.791,13.186,58.144,4.386,31.53,5.669,6.833,32.18,7.171,20.309,39.401,23.744,20.297,10.541,58.197,10.615,11.67,0,797.736,0.113,50.067,172.565,159.636,47.152,0,0,0,2892.347
"IMP_H49",12.129,13.116,0.491,0.774,4.115,0,1.868,0.137,25.016,4.573,30.193,5.666,3.129,5.806,0.429,4.211,10.123,0.365,0.605,19.297,12.586,8.532,5.592,4.529,0.743,0.031,11.282,13.562,5.641,32.345,77.699,51.351,3.022,1.791,90.303,10.923,5.047,1.981,1.583,5.816,2.909,4.86,11.044,9.277,7.774,5.809,6.769,3.377,3.367,0,112.685,0.007,45.623,13.114,12.506,62.301,0,0,0,787.824
"IMP_H50",1.073,6.199,0.562,0.062,1.283,0,0.364,0.013,3.602,0.906,4.228,0.781,0.635,0.811,0.055,0.555,1.051,0.056,0.133,2.544,1.955,1.523,0.794,0.528,0.112,0.004,1.707,1.254,0.329,3.627,23.182,6.196,49.07,0.164,63.482,0.582,0.531,0.171,0.208,0.87,0.281,0.435,2.074,2.136,1.137,0.287,0.562,0.531,0.256,0,31.232,0.002,9.871,2.265,2.117,13.97,0,0,0,248.36
"IMP_H51",0.75,0.521,0.036,0.014,0.19,0,0.034,0.004,1.321,0.291,3.996,0.374,0.047,0.376,0.034,0.345,0.437,0.005,0.015,0.644,1.058,0.665,0.345,0.278,0.05,0.002,1.121,0.382,0.175,3.122,2.913,0.868,0.249,1.007,5.799,0.557,0.427,0.136,0.181,1.07,0.569,0.597,1.373,1.506,0.758,0.308,0.474,0.343,0.274,0,11.292,0.001,0.235,1.633,1.276,41.419,0,0,0,91.899
"IMP_H52",5.376,4.757,0.666,0.354,1.617,0,0.527,0.074,12.843,2.526,16.546,2.941,1.596,2.879,0.227,1.999,3.587,0.142,0.264,8.398,5.242,4.013,2.457,2.509,0.364,0.016,5.991,5.645,2.823,14.842,84.295,48.852,20.398,14.364,247.771,4.956,2.418,0.741,1.31,4.564,1.221,2.13,6.724,5.15,4.259,1.035,1.642,1.902,1.365,0,26.912,0.004,1.575,5.964,5.044,3.596,0,0,0,609.413
"IMP_H53",0.435,0.169,0.023,0.014,0.071,0,0.02,0.004,0.389,0.195,0.377,0.219,0.014,0.098,0.016,0.083,0.106,0.003,0.008,0.266,0.261,0.148,0.125,0.076,0.015,0.001,0.319,0.69,0.201,0.599,9.932,0.814,0.094,0.088,4.341,15.302,0.711,0.679,1.013,2.191,3.29,1.409,2.938,1.516,2.795,0.862,0.821,0.763,0.984,0,26.69,0,0.079,0.57,0.04,1.427,0,0,0,84.293
"IMP_I",0.06,0.011,0.002,0.001,0.007,0,0.002,0,0.114,0.018,0.04,0.014,0.002,0.018,0.004,0.014,0.014,0.001,0.001,0.048,0.054,0.025,0.018,0.013,0.002,0,0.031,0.024,0.011,0.086,0.119,0.037,0.01,0.008,0.084,0.006,0.067,0.019,0.019,0.128,0.028,0.039,0.11,0.047,0.029,0.016,0.053,0.036,0.013,0,1.104,0.007,0.118,0.167,0.03,346.929,0,0,0,349.862
"IMP_J58T60",0.589,0.33,0.031,0.021,0.241,0,0.051,0.01,1.973,0.508,1.014,0.79,0.08,0.448,0.071,0.275,0.336,0.011,0.037,0.861,1.455,0.774,0.349,0.254,0.066,0.003,0.986,1.159,0.477,2.009,10.239,1.38,0.306,0.267,3.423,0.529,1.828,12.241,3.383,18.463,2.839,3.103,41.523,3.505,3.43,5.871,1.802,4.427,2.249,0,78.973,0.004,11.353,15.565,0.609,4.728,0,0,0,247.248
