"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_N",52.982,5.103,0.386,0.103,5.605,0.001,5.112,5.817,154.465,10.03,14.451,41.112,29.392,61.013,58.522,70.048,42.877,16.332,16.987,79.123,145.493,131.244,89.862,306.629,0.267,23.872,57.923,165.945,63.656,272.832,864.907,132.085,1.709,59.291,123.899,24.918,138.048,83.534,73.814,158.503,243.45,366.109,465.454,732.659,458.141,193.962,181.976,188.162,94.288,0,356.411,1.824,168.612,235.692,5.981,0,58.228,2727.362,0,10066.205
"DOM_O",26.675,2.113,0.135,0.03,0.446,0,0.832,1.074,38.817,2.911,5.065,15.402,6.105,16.126,14.499,14.405,8.435,19.072,20.669,26.19,21.683,27.533,17.714,71.729,0.053,4.922,10.068,49.65,71.484,91.329,167.499,68.524,0.329,8.963,14.597,3.859,23.694,12.804,15.203,33.665,40.015,78.559,71.319,38.931,217.936,28.908,32.959,34.052,18.223,0,200.392,2.611,16097.123,44.024,0.01,0,1.153,110.952,0,17951.469
"DOM_P",4.384,0.634,0.045,0.003,0.249,0,0.354,0.291,8.042,0.472,0.589,1.627,3.662,3.807,6.508,3.161,2.427,1.815,2.595,5.868,16.491,13.23,7.148,18.48,0.026,2.773,4.565,10.406,4.294,13.97,40.88,10.898,0.128,10.146,6.285,0.958,4.968,5.91,9.91,22.599,30.465,12.588,62.042,31.177,115.198,194.905,25.496,15.972,10.357,0,1515.353,929.137,5341.8,112.078,0.01,0,140.75,52.735,0,8840.666
"DOM_Q",1.522,0.314,0.029,0.008,0.06,0,0.028,0.062,4.305,0.26,0.22,0.853,0.534,1.522,1.862,2.117,1.823,0.293,0.544,3.533,4.4,3.405,1.704,6.291,0.008,0.364,1.307,2.133,1.325,5.612,17.97,5.256,0.013,0.849,0.932,0.48,4.395,1.697,0.644,2.152,4.676,2.246,8.566,4.398,29.3,8.652,332.605,4.335,4.786,0,1712.93,734.78,7897.573,1.167,0,0,94.1,2.522,0,10923.463
"DOM_R",1.94,0.29,0.019,0.002,0.072,0,0.107,0.06,7.476,0.396,0.369,1.225,0.71,2.143,1.265,2.068,1.198,0.4,0.529,2.556,4.497,3.273,2.511,8.597,0.011,0.565,2.281,2.986,1.792,7.347,36.814,4.021,0.058,1.603,2.196,0.538,14.547,58.711,2.195,3.979,6.531,8.254,25.463,16.165,28.931,13.094,7.209,289.747,30.692,0,2168.15,546.745,1083.71,41.282,0.26,0,216.46,74.067,0,4738.107
"DOM_S",10.566,1.319,0.203,0.013,0.413,0,0.806,0.502,20.604,2.487,2.683,4.14,3.229,7.865,4.962,6.763,5.602,3.047,2.523,15.178,20.406,10.935,8.804,26.075,0.029,2.005,8.289,11.728,9.526,30.072,89.685,20.463,0.209,7.457,8.299,1.856,29.206,13.616,8.237,18.153,53.022,21.978,62.928,42.278,38.373,22.716,42.86,35.983,120.495,0,1295.922,1322.926,19.076,12.959,0.02,0,97.888,41.338,0,3648.715
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.851,0,0,0,0,0,0,0,0,23.851
"IMP_A01",484.367,5.546,0.303,0.003,0.063,0,0.134,0.045,1179.596,8.66,1.753,1.727,1.142,11.009,5.405,8.227,1.619,0.938,0.672,1.883,2.912,2.31,1.882,7.884,0.005,0.383,2.155,8.512,1.112,7.227,35.954,3.076,0.038,1.007,1.042,0.137,99.715,0.598,0.295,0.457,0.569,1.667,3.05,6.245,6.267,3.5,9.506,4.055,2.689,0,566.104,0.068,6.486,48.915,4.686,16.08,0,0,0,2569.678
"IMP_A02",3.068,10.038,0.005,0.001,0.004,0,0.012,0.003,4.333,0.095,16.83,1.515,0.064,0.482,0.093,1.382,0.208,0.072,0.043,0.231,0.324,0.292,0.242,0.758,0.001,0.032,1.174,1.037,0.033,2.05,1.185,0.195,0.002,0.054,0.058,0.013,0.619,0.035,0.013,0.027,0.023,0.112,0.116,0.137,0.276,0.09,0.141,0.152,0.095,0,23.554,0.001,0.274,0.628,0.313,0.203,0,0,0,72.738
"IMP_A03",0.201,0.004,0.038,0,0.001,0,0.001,0.001,3.097,0.014,0.007,0.012,0.026,0.041,0.014,0.027,0.013,0.006,0.004,0.018,0.037,0.031,0.022,0.071,0.002,0.015,0.018,0.015,0.005,0.063,0.132,0.035,0.006,0.02,0.021,0.002,0.597,0.007,0.003,0.005,0.005,0.008,0.02,0.017,0.047,0.014,0.033,0.015,0.009,0,3.944,0.001,0.025,0.164,0.082,0.905,0,0,0,9.919
"IMP_B05",0.595,0.026,0.001,0.057,0.047,0,0.196,0.129,1.351,0.105,0.079,0.727,13.729,3.67,0.085,0.577,6.966,18.692,4.804,0.192,0.214,0.372,0.257,0.644,0.001,0.083,0.081,147.701,0.118,2.502,0.692,0.358,0.001,0.031,0.079,0.011,0.233,0.024,0.024,0.03,0.034,0.239,0.106,0.083,0.64,0.336,0.157,0.07,0.205,0,26.586,0,0.086,0.231,0.284,0.035,0,0,0,234.575
"IMP_B06",1.651,0.087,0.021,0.076,5.046,0,2.347,1.41,14.105,0.581,1.05,8.23,2929.571,126.112,0.983,9.245,36.998,26.569,28.222,11.067,2.406,3.231,3.368,12.4,0.011,0.99,2.729,1039.072,2.62,8.987,22.298,8.093,0.054,2.066,3.221,0.378,1.368,0.366,0.148,0.401,0.703,3.67,3.893,2.664,7.307,1.992,1.107,0.646,0.606,0,502.853,0.001,0.201,3.178,4.897,0.562,0,0,0,4851.862
"IMP_B07",0.058,0.002,0,0.002,0.014,0,0.178,0.057,0.152,0.007,0.006,0.015,0.758,1.128,0.024,0.075,1.888,14.103,30.395,1.259,0.179,0.385,0.278,0.592,0,0.025,0.093,0.884,0.031,1.763,0.103,0.046,0,0.01,0.012,0.002,0.02,0.007,0.004,0.018,0.012,0.025,0.051,0.039,0.032,0.01,0.013,0.012,0.017,0,0.084,0,0.024,0.233,0.109,0.111,0,0,0,55.346
"IMP_B08",2.218,0.059,0.01,0.004,0.055,0,2.665,0.204,2.316,0.113,0.096,0.583,2.714,9.082,0.324,1.426,49.122,5.129,3.136,1.042,1.04,1.279,0.886,2.049,0.002,0.095,0.611,3.842,0.496,57.475,0.835,0.313,0.005,0.046,0.097,0.014,0.364,0.033,0.017,0.026,0.03,1.043,0.244,0.97,0.714,0.106,0.164,0.09,0.111,0,3.061,0.002,0.213,1.453,0.822,0.109,0,0,0,158.96
