"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C23",30.386,2.067,0.559,0,0,6.397,6.968,0.372,174.508,16.281,19.071,8.097,8.467,30.042,10.512,39.059,757.542,39.986,6.026,45.789,24.937,30.345,13.413,87.859,2.383,3.209,33.858,55.242,17.664,2195.443,71.303,9.347,1.892,2.532,10.704,0.669,54.786,1.105,2.885,2.374,4.913,76.996,28.865,15.634,10.48,10.031,27.982,5.897,10.933,0,204.586,0.354,2.315,33.017,1.875,0,2.622,2127.559,0,6388.139
"DOM_C24A",3.265,0.502,0.12,0,0,3.47,0.841,0.307,6.341,3.952,4.624,3.013,4.175,3.311,0.383,18.237,30.226,640.74,14.168,885.159,21.187,72.006,182.555,320.302,12.698,36.306,58.103,26.477,36.867,416.829,23.574,2.814,0.518,0.062,5.781,0.061,0.757,0.053,0.116,0.106,0.292,4.685,10.692,1.926,1.379,0.764,1.185,1.13,1.243,0,0.001,0,2.056,0.001,0,0,0,920.594,0,3785.953
"DOM_C24B",0.06,0.014,0.001,0,0,0.045,0.015,0.001,0.874,0.204,0.14,0.234,0.094,1.025,0.064,0.542,0.514,4.046,12.815,16.698,2.305,7.67,3.009,7.018,0.137,0.729,3.388,0.553,1.385,4.069,0.904,0.065,0.011,0.008,0.068,0,0.112,0.007,0.006,0.007,0.018,0.093,0.108,0.025,0.036,0.003,0.07,0.03,0.055,0,0.502,0,0.001,0.177,0,0,0.001,983.585,0,1053.542
"DOM_C25",56.305,8.472,3.164,0,0,12.496,8.69,2.322,273.542,54.046,50.573,35.727,27.425,53.502,7.899,60.323,64.819,98.244,17.708,1042.805,61.146,133.58,303.193,548.287,25.57,52.23,201.626,119.531,39.201,1148.806,183.218,31.895,4.315,28.122,31.298,1.231,52.797,2.813,13.246,10.524,6.689,42.249,62.676,50.347,60.765,9.57,34.929,11.192,18.012,0,271.751,0.422,5.751,520.669,40.341,0,3.489,3775.28,0,9784.823
"DOM_C26",1.649,0.266,0.146,0,0,0.26,0.25,0.054,3.575,1.754,0.526,1.502,1.274,1.67,0.362,1.224,1.326,1.948,0.254,5.775,129.288,17.488,7.91,14.719,0.77,1.438,7.768,10.773,1.729,15.419,18.173,2.303,0.428,3.11,2.684,0.382,3.437,1.836,18.765,12.994,2.183,1.242,10.723,5.789,3.746,1.947,15.239,1.739,2.231,0,68.62,0.179,0.62,110.843,8.997,0,7.386,2932.859,0,3469.573
"DOM_C27",4.77,0.537,0.452,0,0,1.178,1.061,0.191,11.217,4.355,1.715,5.052,2.422,4.033,0.761,4.217,4.397,5.264,1.326,23.392,34.158,178.866,31.686,94.686,1.562,5.948,29.944,119.686,8.927,137.159,45.524,7.494,0.927,3.628,4.866,0.349,11.126,1.51,16.836,7.107,1.518,4.342,17.404,11.373,8.862,2.275,13.495,4.744,4.208,0,277.393,0.222,1.546,172.341,14.339,0,12.529,2360.166,0,3725.085
"DOM_C28",8.149,2.343,0.851,0,0,3.364,2.514,0.549,19.206,7.036,3.225,7.807,7.338,5.62,1.017,5.456,15.445,7.283,1.277,25.775,6.282,15.705,77.682,54.021,2.736,4.713,32.088,40.351,8.462,82.724,33.27,6.861,0.642,5.174,5.992,0.432,5.957,0.843,3.108,2.992,3.41,5.045,12.029,9.899,6.819,1.895,9.796,2.53,1.973,0,31.447,0.234,1.75,710.381,63.577,0,1.549,2407.234,0,3783.858
"DOM_C29",3.026,2.473,0.34,0,0,1.121,0.813,0.145,7.901,2.395,1.016,2.297,1.989,2.368,0.572,4.694,4.316,2.924,0.769,9.259,30.291,23.015,12.551,1289.158,0.623,4.921,12.841,21.834,6.679,34.859,272.809,55.154,1.498,7.823,11.948,0.886,5.004,1.203,7.093,6.011,4.308,4.151,16.926,15.454,7.114,2.424,10.05,3.069,2.447,0,1125.46,0.283,1.339,527.975,49.341,0,21.752,9564.931,0,13211.645
"DOM_C301",0.013,0.007,0.557,0,0,0.02,0.013,0,0.044,0.006,0.004,0.005,0.005,0.006,0.001,0.011,0.005,0.008,0.003,0.112,0.06,0.049,0.295,0.876,26.064,4.807,2.792,0.056,0.023,0.12,0.431,0.961,8.933,7.455,1.701,0.009,0.024,0.002,0.001,0.003,0.024,0.007,0.071,0.195,4.279,0.02,0.029,0.078,0.093,0,33.076,0,0,137.146,13.663,0,0.001,124.126,0,368.288
"DOM_C302T309",0.046,0.176,0.527,0,0,0.045,0.012,0.005,0.328,0.034,0.031,0.018,0.005,0.03,0.003,0.049,0.057,0.049,0.014,0.782,0.224,0.429,0.635,18.889,2.409,78.34,9.225,0.173,0.066,0.696,6.895,14.084,1.229,38.317,1.771,0.038,0.062,0.002,0.007,0.025,0.047,0.029,0.295,1.394,7.282,0.071,1.288,0.109,0.334,0,81.999,0,0,208.323,20.291,0,0,618.797,0,1115.985
