"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_R",9.76,0.157,0.014,0,5.365,0,2.702,0.615,111.682,10.906,15.579,6.266,1.453,23.915,3.466,4.465,8.739,10.367,10.029,17.563,16.012,17.403,19.588,3.4,7.967,5.961,35.604,14.661,10.801,75.914,258.748,23.954,19.62,26.72,24.969,5.077,161.341,318.648,12.284,124.669,68.7,26.237,345.514,410.748,245.71,123.465,152.268,1685.997,74.241,0,9943.672,796.362,1624.268,643.894,0.91,0,682.966,1344.397,0,19595.735
"DOM_S",117.968,0.057,1.657,0,14.007,0,2.792,1.181,174.963,8.226,13.129,20.621,8.967,81.407,10.642,16.715,14.877,9.727,4.34,28.298,13.444,12.118,26.829,10.827,18.755,6.986,64.545,22.138,56.505,152.4,357.046,43.118,28.537,7.816,40.518,4.503,375.318,77.422,16.863,456.924,190.595,168.317,435.107,311.139,303.636,126.841,1229.466,143.189,299.558,0,6557.628,3870.745,1436.113,263.837,0.66,0,312.131,213.909,0,18185.059
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.667,0,0,0,0,0,0,0,0,1060.667
"IMP_A01",1341.016,9.08,0.832,0,0.982,0,0.091,0.086,7238.198,31.29,2.416,0.987,1.488,7.33,1.054,13.458,0.457,0.502,0.132,1.251,1.733,0.511,1.828,0.967,0.314,0.321,3.007,1.259,1.327,40.047,57.041,2.778,0.552,0.467,1.272,0.178,131.08,1.345,0.241,2.168,1.855,1.682,5.391,63.022,26.477,0.611,77.194,3.327,7.535,0,2858.511,0.005,0.568,88.638,1.208,121.33,0,0,0,12156.44
"IMP_A02",31.767,15.592,0.007,0,0.053,0,0.024,0.008,18.708,0.12,46.72,2.225,0.127,2.015,0.164,1.189,0.141,0.108,0.049,0.212,0.188,0.054,0.322,0.035,0.09,0.038,12.55,0.05,0.078,6.821,1.286,0.668,0.046,0.038,0.239,0.016,0.498,0.158,0.039,0.279,0.177,0.906,0.499,1.225,7.742,0.064,0.378,5.7,0.211,0,21.878,0.001,0.064,1.291,0.066,1.626,0,0,0,184.552
"IMP_A03",1.724,0.003,2.367,0,0.055,0,0.016,0.008,71.027,0.039,0.025,0.056,0.15,1.159,0.088,0.115,0.03,0.046,0.009,0.052,0.172,0.024,0.059,0.006,0.014,0.021,0.047,0.081,0.12,0.256,1.22,0.377,1.1,0.013,0.161,0.015,6.754,0.129,0.011,0.172,0.166,0.03,0.386,0.402,1.148,0.025,4.62,0.133,0.477,0,77.355,0,0.026,0.527,0.016,7.017,0,0,0,180.046
"IMP_B05",0.178,0.002,0.002,0,1.834,0,1.35,0.89,0.402,0.022,0.065,0.04,180.022,6.349,0.023,0.038,21.72,521.384,79.89,0.075,0.061,0.033,0.132,0.009,0.018,0.672,0.058,813.627,0.039,1.975,0.409,0.364,0.041,0.042,0.153,0.01,0.063,0.04,0.022,0.186,0.063,0.082,2.755,0.192,0.142,0.033,0.085,0.031,0.03,0,1.09,0,0.032,0.68,0.015,0.271,0,0,0,1637.741
"IMP_B06",2126.085,0.026,0.555,0,70.242,0,47.764,7.209,2347.828,76.111,14.877,342.58,29186.906,6367.468,104.114,186.503,424.555,239.585,112.059,178.408,17.741,16.615,119.306,10.974,21.889,29.55,104.486,6407.624,118.313,251.25,1003.005,87.516,21.967,25.507,194.19,22.317,1300.818,16.497,24.953,54.099,112.602,206.282,323.351,210.948,440.515,564.073,1154.991,415.135,571.054,0,7738.346,0.001,37.819,33.236,7.041,4.365,0,0,0,63501.251
"IMP_B07",0.721,0.001,0.006,0,1.489,0,2.639,1.629,0.603,0.224,0.053,0.216,15.882,50.108,0.119,0.701,12.446,365.007,263.063,20.313,1.574,1.799,2.465,0.256,0.173,0.642,0.622,0.348,0.068,47.78,2.94,0.235,0.039,0.022,0.103,0.034,0.05,0.122,0.028,0.374,0.199,0.416,3.026,0.66,0.639,0.171,0.263,0.044,0.125,0,2.865,0,0.026,1.264,0.04,0.864,0,0,0,805.495
"IMP_B08",62.523,0.002,0.636,0,4.689,0,204.154,3.61,39.026,12.346,0.207,8.924,3.937,286.081,0.654,6.657,390.465,4.853,2.065,0.501,0.807,0.559,1.58,0.094,0.183,1.785,6.625,0.912,0.244,1052.249,15.753,0.725,0.799,0.09,0.289,0.078,0.522,0.228,0.074,0.473,0.308,21.141,8.875,24.032,66.88,1.938,1.295,0.152,0.392,0,81.546,0.001,0.179,3.481,0.248,0.853,0,0,0,2326.722
"IMP_B09",2.102,0.003,0.014,0,765.024,0,42.851,112.553,2.157,0.251,0.049,0.357,499.227,7.727,0.129,0.233,30.292,0.331,0.131,0.332,0.446,0.095,0.437,0.034,0.09,281.877,0.305,72.53,1.365,247.864,2.437,0.568,0.222,0.187,0.681,0.081,0.658,0.369,0.067,0.765,0.611,0.575,1097.152,1.745,1.66,0.368,0.697,0.255,0.316,0,7.07,0.001,0.094,109.553,0.03,0.492,0,0,0,3295.459
"IMP_C10T12",1189.545,0.108,3.19,0,0.65,0,1.093,0.055,6804.851,11.834,1.766,18.802,57.54,228.578,94.518,18.426,4.379,2.622,0.847,7.365,7.873,4.156,10.373,0.722,1.639,0.856,7.345,34.987,146.493,37.64,153.869,4.821,1.993,1.55,3.883,1.714,1468.813,5.154,1.565,11.3,15.281,7.887,41.895,22.246,52.422,25.491,344.478,206.788,28.869,0,15047.43,0.022,4.129,17.738,3.294,404.406,0,0,0,26575.29
"IMP_C13T15",6.172,0.023,1.582,0,0.411,0,0.166,0.05,23.142,118.585,1.293,17.305,1.716,29.561,2.334,13.684,3.568,1.172,0.462,6.094,2.194,7.941,15.205,6.382,1.505,0.906,11.078,0.755,1.12,27.911,17.313,2.209,1.044,0.521,0.951,0.113,5.123,2.093,1.448,2.558,2.405,2.793,22.83,27.723,15.517,2.868,66.82,1.3,7.009,0,2654.008,0.004,0.513,94.532,9.181,139.184,0,0,0,3382.376
