"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C13T15",1.448,0.467,2.179,0.027,0.006,0.015,0.211,0.029,3.4,275.096,2.403,4.944,0.394,0.99,1.04,4.665,3.234,0.184,0.098,2.702,0.745,1.616,1.823,1.495,0.971,0.166,23.951,4.01,1.443,10.716,31.641,1.624,0.197,0.113,1.566,0.536,15.301,1.379,0.673,0.718,1.065,0.818,6.753,9.243,16.512,3.157,11.58,12.804,11.997,0,614.721,0,0.509,3.639,9.807,10.694,0,0,0,1117.519
"IMP_C16",1.437,1.079,0.197,0.022,0.002,0.005,0.158,0.012,4.123,1.256,86.427,4.626,0.194,0.625,0.394,1.876,3.735,0.104,0.09,2.722,0.305,1.637,1.248,0.351,1.509,0.083,21.028,4.501,0.476,86.359,10.145,1.211,0.071,0.035,1.872,0.053,3.317,0.499,0.205,0.289,0.372,2.602,3.876,1.847,1.225,0.592,1.788,1.566,2.641,0,23.958,0.002,0.786,2.325,2.276,1.176,0,0,0,291.31
"IMP_C17_18",2.345,0.179,0.644,0.009,0.003,0.009,0.177,0.02,44.34,4.913,5.82,179.765,0.63,2.238,5.399,5.017,10.419,0.212,0.21,4.682,1.131,4.351,3.055,0.419,0.351,0.115,8.044,5.478,1.425,10.246,48.889,2.92,0.515,0.123,3.867,1.368,13.622,15.791,1.906,9.61,8.764,1.488,26.328,18.272,17.702,8.01,12.131,6.977,7.173,0,214.654,0.005,0.734,2.559,3.644,4.037,0,0,0,732.734
"IMP_C19",26.18,6.406,15.827,0.368,0.062,0.19,5.128,0.614,18.173,4.248,8.943,8.107,114.87,18.918,3.975,11.011,20.386,4.288,1.048,7.932,0.894,6.619,3.592,0.827,1.231,0.214,15.747,171.605,13.117,57.674,112.228,225.214,39.907,34.54,36.894,5.797,18.323,3.045,3.917,5.537,10.591,3.571,21.019,28.542,47.194,5.661,14.85,11.129,12.647,0,409.791,0.003,7.98,1.766,5.815,7.13,0,0,0,1621.284
"IMP_C20",150.794,2.515,2.644,0.452,0.065,0.263,6.984,0.542,66.642,48.47,49.761,79.309,65.787,169.638,62.995,236.073,74.077,3.862,3.141,41.747,10.564,39.214,18.354,4.58,11.4,1.007,52.169,28.425,26.311,109.555,53.148,7.461,1.319,0.663,10.745,0.457,37.583,9.295,1.084,5.778,3.099,11.354,36.458,28.559,19.344,8.528,75.202,14.375,43.561,0,735.365,0.004,20.416,6.341,12.84,2.966,0,0,0,2513.283
"IMP_C21",12.855,0.129,0.679,0.031,0.006,0.02,0.319,0.025,9.095,2.464,1.831,2.767,2.241,6.328,94.795,7.458,2.563,0.206,0.142,1.857,0.499,1.558,1.319,0.194,0.432,0.054,3.11,2.326,1.984,5.443,8.349,1.119,0.243,0.114,0.795,0.113,3.087,0.529,0.228,0.533,0.487,0.559,13.879,1.947,21.228,2.357,350.393,4.225,5.083,0,514.976,0.007,509.024,6.234,7.978,1.854,0,0,0,1618.076
"IMP_C22",14.25,1.573,2.657,0.213,0.035,0.062,1.69,0.156,104.193,25.715,15.907,34.005,4.347,10.738,15.84,111.514,19.352,0.839,0.956,32.57,10.351,50.617,33.145,11.311,5.26,2.234,43.715,10.419,11.758,193.781,158.115,41.469,1.559,0.503,11.38,1.244,14.672,3.708,2.307,2.343,4.3,8.114,25.009,20.819,11.624,4.012,17.18,8.682,9.918,0,65.178,0.014,3.376,11.29,10.643,0.353,0,0,0,1207.014
"IMP_C23",2.918,0.248,0.16,0.026,0.009,0.031,1.052,0.046,13.614,1.689,3.785,1.019,1.043,1.775,2.051,4.285,97.157,1.505,0.415,6.034,1.681,5.815,2.652,0.88,1.46,0.137,4.869,5.742,1.958,355.355,9.982,1.524,0.458,0.069,1.375,0.092,5.754,0.199,0.247,0.29,0.613,9.616,5.739,1.879,2.806,1.477,2.744,1.785,2.459,0,15.008,0.003,0.891,3.15,2.834,0.243,0,0,0,590.648
"IMP_C24A",0.839,0.219,0.097,0.145,0.068,0.056,0.373,0.125,1.527,0.596,3,1.039,1.252,0.39,0.219,4.656,13.675,79.079,3.121,371.362,4.566,42.681,111.356,9.935,25.218,4.835,34.582,14.357,14.178,228.819,11.959,1.485,0.433,0.007,2.695,0.033,0.251,0.042,0.056,0.056,0.172,2.033,10.238,1.128,1.463,0.403,0.338,1.1,1.1,0,0.085,0,1.286,0.313,0.285,0.049,0,0,0,1009.377
"IMP_C24B",0.408,0.156,0.018,0.013,0.012,0.019,0.168,0.015,5.508,0.706,2.363,2.177,0.736,3.117,0.952,3.622,6.058,13.01,69.459,182.383,12.963,118.669,47.761,5.67,7.07,2.506,42.333,7.811,13.932,58.055,12.293,0.877,0.245,0.012,0.828,0.007,1.027,0.132,0.079,0.1,0.28,1.054,2.415,0.367,1.013,0.063,0.623,0.791,1.296,0,8.177,0,0.081,3.354,3.169,0.07,0,0,0,646.026
"IMP_C25",4.54,1.123,0.676,0.236,0.047,0.066,1.114,0.302,24.825,5.263,11.952,3.481,2.433,2.484,1.878,7.885,10.253,4.243,1.475,148.166,4.949,29.761,66.115,6.956,17.835,2.463,41.632,15.622,4.291,222.955,34.403,5.106,0.743,0.177,4.204,0.199,6.325,0.66,1.609,1.391,0.94,5.932,16.619,8.655,20.176,1.757,4.258,3.769,4.964,0,26.836,0.004,2.12,83.836,76.834,0.435,0,0,0,956.975
"IMP_C26",0.824,0.135,0.174,0.016,0.006,0.007,0.133,0.028,1.848,0.922,0.496,1.08,0.778,0.657,0.688,1.153,1.119,0.274,0.207,4.704,54.196,28.06,12.833,1.46,3.825,0.461,16.431,12.446,1.312,18.018,24.024,1.702,0.428,0.325,2.531,0.483,2.981,3.736,23.461,19.969,3.451,0.823,20.624,6.278,9.373,2.718,12.775,4.733,5.507,0,265.193,0.006,2.439,446.176,407.23,2.42,0,0,0,1433.678
"IMP_C27",1.444,0.19,0.388,0.042,0.007,0.02,0.496,0.079,3.548,1.286,1.004,1.794,0.624,0.691,0.701,2.09,2.484,0.539,0.375,9.699,11.692,104.513,22.058,4.201,3.539,0.915,32.819,61.779,2.134,85.304,27.175,4.911,0.835,0.279,2.556,0.228,5.426,1.618,10.105,5.121,1.094,1.674,16.604,6.462,9.65,1.444,5.245,5.748,4.426,0,339.87,0.008,1.468,316.131,293.178,1.147,0,0,0,1418.856
