"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C21",22.256,0.513,0.2,0.643,0,1.784,1.45,0.174,16.349,2.854,4.626,31.072,14.955,90.455,48.585,18.516,4.655,5.128,4.539,6.052,7.935,5.282,10.837,1.383,1.906,0.225,4.951,2.514,4.191,20.543,11.995,3.984,1.508,1.692,2.755,0.313,3.694,3.777,1.184,6.139,2.583,3.932,22.861,6.442,24.723,6.161,575.133,4.557,7.386,0,638.746,0.192,584.729,80.22,4.671,4.982,0,0,0,2338.932
"IMP_C22",18.146,2.066,0.679,2.143,0,3.163,3.263,0.312,142.074,10.964,17.412,117.392,12.862,79.393,8.572,117.193,14.755,9.024,13.696,45.148,56.925,66.674,124.276,31.143,9.316,3.488,34.067,4.442,14.117,285.883,124.918,38.536,2.26,1.32,12.212,1.036,12.93,6.256,1.542,3.345,4.556,23.429,18.06,23.68,12.494,8.073,34.673,5.835,8.585,0,429.948,0.015,1.316,22.75,8.726,0.967,0,0,0,2056.053
"IMP_C23",4.815,0.435,0.048,0.364,0,1.88,2.468,0.115,15.692,0.967,5.123,7.365,4.471,19.241,1.41,6.265,82.256,18.197,8.419,10.123,13.155,9.947,13.35,2.95,3.014,0.278,4.777,3.033,2.617,589.15,9.957,2.193,0.793,0.265,2.199,0.158,5.141,0.643,0.384,0.957,0.967,30.12,5.858,3.409,3.898,3.541,7.378,1.455,2.896,0,90.874,0.006,0.672,7.575,2.476,0.677,0,0,0,1016.419
"IMP_C24A",1.648,0.472,0.044,2.152,0,4.208,1.126,0.359,3.7,0.445,5.062,5.649,5.434,4.239,0.195,7.386,15.562,1155.887,66.315,746.554,37.066,83.637,600.628,41.534,62.671,11.258,38.085,8.311,27.894,508.701,12.931,2.624,1.091,0.304,4.471,0.065,0.489,0.223,0.121,0.249,0.347,8.161,10.511,1.962,2.571,1.301,1.524,1.322,1.341,0,1.533,0,2.466,3.244,1.119,0.13,0,0,0,3506.321
"IMP_C24B",1.203,0.381,0.01,0.264,0,1.691,0.601,0.06,14.701,0.757,4.888,13.396,3.69,38.268,0.971,7.132,8.197,223.956,1672.047,432.137,122.934,271.779,304.615,27.97,21.057,6.882,56.241,5.143,32.739,156.286,14.651,1.51,0.612,0.056,1.617,0.014,1.684,0.715,0.098,0.233,0.446,4.965,3.833,1.002,2.172,0.27,2.506,1.046,1.911,0,18.189,0,0.039,10.107,3.89,0.188,0,0,0,3501.752
"IMP_C25",10.573,2.973,0.299,4.815,0,6.86,4.36,1.172,56.677,3.11,25.34,30.327,13.683,33.89,1.788,13.248,15.346,89.067,46.166,404.463,54.889,80.52,500.701,35.978,60.82,7.751,62.601,13.231,10.629,661.753,46.675,8.176,2.168,1.032,8.94,0.324,9.93,2.689,2.168,4.147,2.151,32.084,24.12,19.021,42.49,6.642,15.349,5.052,8.337,0,185.254,0.024,1.653,227.06,83.95,1.203,0,0,0,2993.669
"IMP_C26",3.717,0.947,0.192,0.94,0,1.822,1.471,0.306,9.51,1.228,2.654,20.513,10.572,21.626,1.62,4.855,4.142,8.545,8.247,27.454,1572.85,193.668,246.738,17.524,33.705,3.613,60.943,27.312,7.315,133.722,95.003,8.962,3.715,4.81,17.387,2.854,10.626,25.282,77.532,178.989,32.119,14.491,91.815,48.677,65.33,32.362,134.09,17.965,23.743,0,675.286,0.15,8.29,978.572,324.528,6.485,0,0,0,5306.815
"IMP_C27",4.374,0.736,0.299,1.544,0,3.712,3.469,0.573,9.987,0.765,2.703,19.468,4.88,11.546,0.834,4.564,4.997,13.717,13.927,38.732,195.84,550.928,307.134,38.173,21.301,5.301,88.628,92.385,9.094,482.217,76.325,15.08,4.315,2.132,9.691,0.651,10.201,5.329,21.359,20.669,3.924,15.272,44.598,28.202,37.784,9.984,35.736,15.208,11.491,0,758.215,0.045,2.924,436.746,162.93,3.087,0,0,0,3663.729
"IMP_C28",13.346,8.4,0.956,12.892,0,18.719,13.759,2.875,35.345,2.953,12.712,63.2,39.574,32.093,1.944,10.849,28.113,45.833,25.896,79.502,64.382,96.489,1255.541,35.961,64.218,6.654,152.476,51.417,20.429,334.942,84.082,19.185,3.128,3.607,15.848,1.184,6.26,6.298,5.476,15.216,10.941,9.088,39.485,34.552,37.067,10.569,38.975,10.532,7.546,0,266.806,0.117,6.995,2089.655,783.362,1.257,0,0,0,6038.7
"IMP_C29",3.119,3.779,0.201,0.745,0,2.537,1.925,0.307,8.154,0.744,2.451,9.34,6.884,8.844,0.637,3.442,4.72,10.719,15.558,18.09,19.115,24.385,90.086,250.966,5.87,2.665,22.278,7.746,5.98,57.226,327.261,70.065,4.937,5.313,14.039,0.878,3.078,2.58,2.253,7.75,4.528,5.083,17.707,17.952,14.618,4.623,13.754,4.409,3.695,0,1680.101,0.237,11.952,1633.032,597.86,5.287,0,0,0,5041.502
"IMP_C301",0.029,0.019,0.412,0.012,0,0.07,0.047,0.001,0.106,0.004,0.024,0.06,0.039,0.042,0.003,0.02,0.02,0.089,0.06,0.401,0.374,0.216,2.894,0.347,334.431,3.981,8.488,0.084,0.056,0.667,0.68,1.919,41.295,6.762,3.365,0.016,0.033,0.009,0.009,0.022,0.051,0.042,0.21,0.455,18.51,0.093,0.1,0.228,0.239,0,40.855,0,0.016,264.593,101.564,0.014,0,0,0,834.076
"IMP_C302T309",0.119,0.253,0.238,0.095,0,0.114,0.053,0.016,0.493,0.028,0.102,0.349,0.184,0.439,0.027,0.136,0.119,0.457,0.412,1.415,1.051,1.082,4.522,4.099,19.279,35.76,17.007,0.329,0.143,2.24,7.356,16.88,3.485,21.021,2.285,0.055,0.111,0.111,0.101,0.855,0.272,0.208,1.049,2.071,19.432,0.282,1.987,0.264,0.541,0,111.606,0.018,0.877,449.556,169.986,0.096,0,0,0,901.067
"IMP_C31T33",10.248,2.66,0.739,1.493,0,3.093,4.029,0.528,18.6,4.192,7.057,27.782,13.227,19.973,1.84,5.129,6.714,18.069,12.46,19.02,25.973,15.096,50.694,4.227,7.404,1.252,59.32,20.791,10.103,88.263,36.333,18.469,5.593,11.414,13.679,1.284,14.418,4.597,4.159,10.58,13.028,13.322,28.775,23.649,35.686,31.965,160.645,24.794,15.28,0,1079.746,0.032,4.733,293.844,102.363,24.982,0,0,0,2433.344
"IMP_D",6.012,0.732,0.221,1.29,0,2.631,2.831,0.16,17.465,1.582,3.695,31.854,22.733,19.042,0.922,3.745,7.295,18.796,11.309,9.045,6.812,5.712,12.561,1.452,1.575,0.311,4.247,65.137,6.172,16.938,30.365,10.211,1.014,1.229,6.939,0.726,16.296,3.535,3.514,9.007,7.777,14.516,13.684,7.281,18.587,11.851,29.158,7.591,7.196,0,228.176,0.015,2.46,15.511,2.176,1.416,0,0,0,732.51
