"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C302T309",0.004,0,0.004,0,0,0.001,0.001,0,0.019,0,0.002,0,0,0,0.001,0.001,0.004,0,0,0.027,0.004,0.004,0.005,0.016,0.001,0.023,0.08,0.01,0.003,0.121,0.14,0.131,0.067,0.075,0.143,0.001,0.007,0.006,0.003,0.012,0.01,0.002,0.01,0.035,0.122,0.004,0.041,0.006,0.006,0,1.593,0,0.017,3.874,-0.637,0,0.001,0.368,0,6.369
"DOM_C31T33",0.442,0.004,0.009,0,0.016,0.028,0.05,0.001,0.767,0.177,0.849,0.147,0.001,0.047,0.12,0.088,0.311,0.012,0.03,0.772,0.028,0.063,0.069,0.022,0.001,0.002,0.906,1.003,0.201,7.643,0.859,0.11,0.124,0.034,0.732,0.023,1.511,1.538,0.167,0.804,2.091,0.246,0.708,0.36,0.218,0.41,2.329,0.462,0.263,0,33.554,0.004,1.47,16.088,-1.034,0,3.55,236.894,0,317.324
"DOM_D",19.239,0.047,0.148,0,0.886,1.804,2.941,0.012,40.944,1.071,3.025,3.945,0.159,2.766,3.514,3.33,20.682,0.768,1.517,7.435,0.357,0.619,0.474,0.172,0,0.006,1.503,326.463,15.152,21.331,29.618,3.548,0.156,0.046,17.732,0.607,89.295,8.771,6.792,14.617,35.286,6.916,7.351,3.892,5.546,10.825,21.727,9.511,6.023,0,474.292,0.041,0.534,0.121,-0.059,0,0.058,0.453,0,1234.008
"DOM_E",6.372,0.008,0.06,0,0.137,0.532,0.536,0.009,14.218,0.185,1.108,3.074,0.034,0.525,1.261,0.669,4.469,1.467,3.205,2.733,0.071,0.16,0.183,0.036,0,0.003,0.423,19.82,73.428,17.836,9.633,0.48,0.131,0.019,5.207,0.222,29.643,2.297,0.475,2.857,12.669,3.485,3.574,2.117,8.382,5.263,18.19,2.88,1.737,0,124.842,0,8.581,1.428,-0.008,0,0.053,0.706,0,397.427
"DOM_F",11.791,0.151,0.101,0,0.195,0.436,0.699,0.02,5.332,0.13,0.685,0.477,0.024,0.25,0.711,0.422,3.511,0.089,0.242,2.887,0.071,0.198,0.168,0.042,0,0.002,1.393,50.246,12.271,984.713,19.754,1.913,0.28,0.052,33.081,0.478,33.534,6.237,7.137,11.092,42.596,101.169,13.11,5.722,14.676,9.045,15.124,5.008,2.482,0,64.608,0.061,0.299,3225.357,0.036,0,6.431,10.684,0,4707.224
"DOM_G",50.68,0.2,1.461,0,0.644,1.702,2.923,0.034,138.003,3.357,13.685,7.539,0.238,6.313,18.938,10.421,37.343,1.148,2.469,29.722,2.669,3.566,3.641,1.683,0.253,0.406,15.491,47.33,9.292,293.969,116.65,18.088,78.957,5.672,76.86,1.72,109.301,260.028,13.254,75.926,90.433,8.964,82.531,23.715,26.642,16.2,41.664,16.296,8.659,0,1695.302,0.591,91.611,278.589,-0.99,0,77.198,709.516,0,4628.495
"DOM_H49",3.611,0.036,0.068,0,0.104,0.215,0.646,0.005,9.827,0.143,1.826,0.525,0.027,0.421,0.852,0.644,6.008,0.14,0.314,2.978,0.116,0.28,0.255,0.093,0.009,0.02,1.025,4.245,0.759,36.105,6.248,1.99,3.401,0.245,11.101,0.541,6.083,11.024,0.472,2.82,5.784,0.553,4.102,1.157,1.348,1.17,2.724,0.755,0.59,0,76.159,0.008,4.674,0.131,0,0,59.18,110.303,0,383.862
"DOM_H50",6.121,0.924,1.131,0,1.855,0.989,5.824,0.021,38.321,0.824,7.496,2.341,0.448,1.647,2.056,1.788,13.936,0.592,1.277,7.123,0.278,1.069,0.532,0.144,0.009,0.021,2.352,17.649,1.265,49.424,95.838,13.854,232.312,0.301,482.972,1.867,8.499,15.592,1.352,9.289,17.788,0.53,15.232,6.592,4.337,1.627,2.681,3.547,1.124,0,61.506,0.006,3.772,9.152,0,0,136.87,346.522,0,1640.621
"DOM_H51",0.545,0.001,0.077,0,0.001,0.021,0.015,0,0.914,0.031,0.139,0.072,0.005,0.105,0.062,0.18,0.381,0.025,0.096,0.694,0.03,0.062,0.079,0.047,0.018,0.027,0.582,0.449,0.037,3.667,0.133,0.276,5.536,0.003,0.339,0.002,0.351,0.027,0.004,0.023,0.051,0.023,0.019,0.098,1.063,0.004,0.006,0.005,0.058,0,0.063,0.002,0.927,0.019,0,0,5.018,52.913,0,75.323
"DOM_H52",10.888,0.125,0.274,0,0.423,0.904,1.735,0.029,37.994,0.555,5.098,1.925,0.146,1.301,3.445,1.66,13.237,0.282,0.647,6.674,0.293,0.742,0.593,0.282,0.006,0.021,2.282,14.499,3.457,73.195,77.253,22.475,19.481,6.845,398.671,3.098,18.183,24.634,3.281,13.956,19.687,1.331,14.523,5.685,3.487,1.911,4.266,3.122,1.658,0,173.58,0.012,7.511,46.932,0,0,4.941,2466.442,0,3525.675
"DOM_H53",0.022,0,0.001,0,0.001,0.001,0.002,0,0.051,0.001,0.006,0.004,0,0.002,0.008,0.003,0.015,0,0.001,0.012,0.001,0.001,0.001,0.001,0,0,0.006,0.054,0.009,0.126,0.178,0.019,0.03,0.005,0.309,0.134,0.104,0.189,0.065,0.113,0.855,0.016,0.115,0.032,0.029,0.017,0.04,0.02,0.014,0,4.486,0,0.016,0.058,0.739,0,0.617,87.431,0,95.959
