"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_K",542.492,53.818,55.905,121.55,2578.824,289.343,135.547,85.042,1233.255,772.206,191.477,475.163,222.947,598.042,57.277,679.066,222.827,18.971,55.377,549.223,517.331,517.143,265.93,360.217,42.997,566.98,311.402,351.832,204.489,3569.392,4606.166,379.871,172.441,216.679,143.253,48.815,541.22,73.156,180.813,144.027,2388.284,2287.921,106.354,441.798,2190.982,635.092,105.74,51.431,498.028,0,23687.573,272.962,1534.84,24.827,4.239,0,13.828,1323.797,0,57720.201
"DOM_L",5.278,1.817,0.888,5.148,74.573,6.469,7.997,1.891,49.958,57.653,9.626,17.421,5.361,18.634,2.458,28.648,9.046,0.64,1.808,38.442,28.157,23.308,12.633,21.206,3.922,28.28,25.189,8.293,6.724,274.605,762.459,22.02,8.523,7.389,21.737,6.94,229.446,12.776,28.229,30.323,59.186,126.46,11.854,41.984,174.186,126.951,22.561,8.953,98.343,0,31999.158,336.944,111.778,2581.657,0,0,39.965,676.579,0,38322.471
"DOM_M",19.088,0.911,0.973,5.483,74.871,11.412,7.516,4.27,98.064,39.253,7.274,19.304,6.035,34.354,6.58,35.398,10.074,0.777,1.36,25.937,47.118,27.464,14.575,39.678,2.881,43.635,16.916,12.994,7.606,249.089,319.283,8.798,4.73,6.404,6.616,1.616,44.144,16.762,19.439,20.757,46.354,31.728,20.018,30.524,124.779,58.87,8.078,4.839,34.776,0,1115.949,146.824,234.999,3801.767,5.291,0,5.812,3930.103,0,10920.15
"DOM_N",45.063,8.742,5.429,32.601,534.787,64.335,54.426,21.162,167.343,91.491,23.001,53.345,17.286,83.002,10.652,98.247,36.537,1.751,4.339,91.381,97.338,73.886,49.665,90.317,8.686,132.93,46.757,32.028,40.503,931.981,648.181,82.668,76.207,82.293,36.536,15.849,115.998,35.212,56.538,55.748,76.788,67.529,22.273,162.254,351.754,194.164,30.148,12.934,108.354,0,1525.708,14.711,107.001,181.63,0,0,3.037,7796.905,0,14809.432
"DOM_O",42.28,6.237,2.698,13.827,67.788,19.848,12.963,5.776,137.097,71.536,28.122,38.877,8.929,46.268,7.767,54.773,14.838,1.262,5.112,73.857,27.216,44.748,24.964,52.547,4.99,69.477,29.171,39.938,37.075,630.439,372.87,72.888,15.422,12.672,15.61,6.181,69.678,9.35,27.233,14.218,50.112,93.999,11.726,33.567,788.633,128.588,18.553,9.109,71.216,0,186.737,3.672,64450.38,361.527,0.01,0,0.034,11.378,0,68455.784
"DOM_P",3.723,0.901,0.567,0.611,23.383,3.637,3.377,0.72,16.495,6.761,1.725,3.684,3.589,6.301,1.734,5.875,2.891,0.342,1.057,9.508,12.791,11.576,5.681,5.612,1.283,21.908,5.019,4.724,4.965,49.373,58.03,5.847,3.51,7.871,3.658,0.869,9.012,3.195,11.851,14.028,23.712,7.654,5.308,13.954,231.857,529.447,9.114,2.135,15.778,0,21151.866,5899.885,22644.183,5.25,0,0,16.765,11.212,0,50905.802
"DOM_Q",0.882,0.27,0.22,1.231,3.79,0.777,0.191,0.119,4.1,2.159,0.417,1.422,0.339,1.676,0.514,2.856,1.333,0.035,0.134,3.464,2.115,1.878,0.873,1.516,0.253,1.841,1.244,0.611,0.912,12.742,15.2,1.794,0.324,0.531,0.42,0.282,3.747,0.495,0.499,0.984,2.184,0.873,0.575,1.511,39.218,13.92,78.506,0.326,2.498,0,6257.79,2459.942,7343.066,2.583,0.05,0,11.302,2.606,0,16291.139
"DOM_R",0.319,0.163,0.087,0.194,1.502,0.323,0.332,0.04,2.953,1.67,0.29,0.807,0.177,1.047,0.071,1.362,0.47,0.024,0.08,1.395,1.032,0.742,0.582,1.093,0.224,1.448,1.277,0.404,0.739,8.266,18.165,0.738,0.551,0.345,0.328,0.162,9.754,10.362,0.868,0.774,1.558,1.343,1.183,3.422,26.3,15.356,0.826,23.612,11.706,0,2987.852,1752.389,489.092,83.682,0,0,25.421,413.721,0,5908.626
"DOM_S",21.409,9.289,18,27.63,356.393,65.185,46.626,12.921,155.159,175.523,29.657,48.293,12.599,46.216,4.871,69.054,40.514,2.843,3.85,108.739,100.535,42.229,20.759,40.586,4.521,61.977,50.939,17.192,61.323,427.312,753.108,53.787,28.035,33.785,22.425,13.206,326.249,26.186,86.155,90.095,248.145,89.722,31.744,122.989,540.272,376.206,134.309,19.937,2820.769,0,23830.619,3220.239,24.173,3764.052,0.01,0,14.874,8.115,0,38761.348
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973.084,0,0,0,0,0,0,0,0,5973.084
"IMP_A01",865.535,15.849,6.877,0.265,2.069,0.331,0.731,0.098,3909.644,177.575,7.326,2.056,0.209,29.087,2.881,27.045,0.381,0.017,0.046,0.539,0.723,0.483,0.592,0.683,0.068,0.698,4.199,1.485,0.905,30.034,82.097,0.96,0.772,0.265,0.407,0.075,395.247,0.215,0.168,0.154,0.278,0.858,0.472,3.53,18.841,13.496,5.511,1,4.538,0,2506.868,1.8,1.016,1159.878,16.128,4.688,0,0,0,9307.69
"IMP_A02",5.378,2.96,0.053,0.041,0.094,0.019,0.023,0.003,23.081,1.132,10.348,1.052,0.015,0.319,0.022,0.737,0.036,0.001,0.003,0.037,0.03,0.025,0.017,0.03,0.006,0.028,0.508,0.106,0.011,1.375,0.805,0.02,0.014,0.011,0.007,0.002,2.637,0.008,0.006,0.007,0.007,0.018,0.005,0.034,0.223,0.132,0.042,0.011,0.065,0,17.248,0.018,0.051,6.706,0.102,0.06,0,0,0,75.73
"IMP_A03",2.775,0.02,1.044,0.067,0.418,0.164,0.138,0.018,15.624,1.873,0.272,0.778,0.224,6.049,0.139,5.58,0.303,0.01,0.03,0.341,0.337,0.334,0.107,0.318,0.045,0.221,0.391,0.028,0.097,1.581,0.738,0.045,0.062,0.03,0.021,0.006,5.865,0.035,0.013,0.019,0.016,0.051,0.017,0.071,0.36,0.317,0.11,0.016,0.173,0,62.871,0.043,0.555,0.429,0.042,0.264,0,0,0,111.496
"IMP_B05",5.694,0.433,0.05,220.708,60.012,37.759,26.454,5.541,25.606,18.89,2.551,31.682,195.655,91.674,0.238,15.541,122.093,51.24,28.147,2.538,0.948,3.536,1.815,2.115,0.667,8.259,1.024,992.331,1.128,129.678,7.565,1.897,0.137,0.163,0.378,0.045,2.335,0.051,0.123,0.066,0.082,1.571,0.069,0.249,15.841,10.608,0.435,0.04,1.859,0,1.517,0.002,0.016,0.665,0.056,0.01,0,0,0,2129.784
"IMP_B06",7.728,0.94,2.127,50.618,1237.315,41.031,57.406,10.522,54.882,21.533,8.862,67.591,7053.75,563.024,0.794,52.297,112.368,12.542,28.334,45.871,4.661,8.172,6.194,12.88,1.438,20.513,10.675,1177.269,7.954,102.743,84.67,24.017,10.413,14.387,5.673,1.322,7.236,0.606,0.645,0.906,1.893,6.044,1.136,4.187,43.839,15.025,1.36,0.308,5.258,0,66.169,0.061,0.041,20.637,2.432,0.163,0,0,0,11100.464
"IMP_B07",0.771,0.023,0.048,8.975,26.59,220.668,38.865,3.623,4.019,1.492,0.198,0.572,15.967,42.996,0.11,2.173,53.941,57.354,266.674,42.87,2.433,6.625,3.536,3.497,0.228,3.274,3.441,8.79,0.599,154.425,2.027,0.352,0.059,0.094,0.108,0.022,0.61,0.033,0.056,0.067,0.112,0.363,0.072,0.293,1.208,0.499,0.061,0.028,0.457,0,2.647,0.03,0.175,0.507,0.013,0.032,0,0,0,984.705
