"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_M",632.471,67.809,108.083,21.925,153.907,18.546,13.469,39.639,1762.686,41.997,84.719,144.7,1.749,170.758,59.98,110.552,130.172,21.005,61.22,256.407,107.667,101.05,133.613,52.598,23.819,70.241,88.641,843.126,150.124,5201.429,3172.798,277.012,9.419,132.231,141.448,42.238,505.687,309.543,292.376,1082.48,1256.151,5488.564,4855.262,755.003,1541.642,368.625,941.394,346.263,487.119,0,1021.588,8.15,307.942,671.326,1.19,0,35.19,981.393,0,35706.134
"DOM_N",311.581,41.353,35.264,5.987,46.721,5.775,4.366,6.728,811.278,8.031,18.297,30.508,0.26,27.658,8.922,19.191,26.554,2.877,10.362,44.951,12.191,17.954,26.758,8.228,3.79,12.055,16.336,121.134,43.005,713.404,545.459,130.423,6.639,100.384,42.308,24.61,122.498,60.657,63.627,262.819,190.603,793.52,358.32,267.431,276.296,98.866,220.668,93.767,74.005,0,875.553,13.6,182.372,228.045,2.06,0,48.074,1292.146,0,8816.269
"DOM_O",47.243,7.68,6.431,1.039,5.321,0.854,0.575,1.067,77.315,1.965,6.432,8.288,0.065,6.375,2.284,4.683,5.091,1.048,4.458,12.873,2.72,4.523,5.643,2.254,0.935,2.754,3.852,45.782,13.671,156.327,131.382,34.159,0.54,9.158,7.434,3.856,23.945,21.533,14.029,58.712,55.778,290.154,117.636,32.446,144.776,24.041,51.342,23.547,23.777,0,420.044,9.728,17084.671,53.289,0.19,0,10.675,63.715,0,19150.101
"DOM_P",16.449,6.887,5.343,0.45,4.355,0.594,0.475,0.54,45.166,1.293,5.653,4.598,0.067,4.744,1.801,3.009,3.849,0.716,2.793,7.496,2.8,3.648,4.444,1.304,0.777,2.871,3.173,21.087,5.242,74.617,89.124,14.963,0.438,25.356,7.686,4.1,16.466,25.664,14.695,67.883,52.133,116.669,113.699,29.996,120.183,144.146,59.562,24.815,25.881,0,1758.775,166.529,9554.562,95.852,0.21,0,184.425,104.569,0,13054.623
"DOM_Q",7.451,3.47,3.857,0.678,1.314,0.26,0.093,0.166,22.007,0.574,1.162,2.475,0.017,2.001,0.846,1.898,2.841,0.202,1.003,5.319,0.967,1.49,1.603,0.546,0.363,0.636,1.455,7.577,2.811,35.356,45.662,9.453,0.099,2.308,1.845,1.539,12.305,6.052,2.955,16.521,18.934,46.19,28.834,8.714,111.663,19.664,1675.288,10.761,21.323,0,5714.183,623.911,17885.296,18.717,0.08,0,73.344,18.409,0,26484.484
"DOM_R",12.627,3.596,3.455,0.331,1.655,0.309,0.234,0.186,51.196,1.139,2.781,4.263,0.027,3.807,1.033,2.514,2.571,0.362,1.447,5.252,1.622,2.022,3.138,0.92,0.589,1.313,2.426,11.86,3.386,49.838,97.684,9.106,0.406,5.001,3.334,2.133,38.41,118.342,13.253,82.208,29.537,94.791,94.415,21.937,71.444,25.661,34.772,272.135,67.259,0,2800.897,170.753,775.6,99.458,0.54,0,177.351,359.058,0,5641.388
"DOM_S",28.061,11.745,49.161,1.219,5.451,1.255,1.005,1.078,87.915,3.891,8.301,7.172,0.064,6.038,1.558,3.577,9.101,1.212,3.187,15.807,2.939,3.095,4.347,1.198,0.902,2.014,5.443,22.677,18.073,102.448,178.682,32.181,1.299,10.475,10.506,5.271,149.118,24.505,17.179,75.149,119.638,278.535,147.297,75.86,131.174,51.987,464.598,81.114,394.325,0,4027.858,1039.423,221.545,0.215,0,0,78.413,0.222,0,8026.501
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.677,0,0,0,0,0,0,0,0,674.677
"IMP_A01",140.961,4.348,2.831,0.01,0.048,0.007,0.008,0.007,401.365,1.395,0.393,0.144,0.001,0.713,0.164,0.417,0.066,0.006,0.026,0.073,0.019,0.03,0.062,0.026,0.012,0.021,0.142,0.363,0.091,2.262,4.746,0.217,0.01,0.096,0.049,0.023,17.402,0.066,0.043,0.265,0.096,0.647,0.407,0.518,0.916,0.417,2.353,0.374,0.363,0,135.578,0.171,0.839,0.683,0.01,11.403,0,0,0,733.702
"IMP_A02",0.399,0.747,0.023,0.003,0.019,0.003,0.002,0.003,0.956,0.006,0.545,0.043,0,0.02,0.003,0.016,0.015,0.001,0.005,0.018,0.005,0.007,0.01,0.003,0.002,0.004,0.03,0.041,0.013,0.592,0.167,0.062,0.003,0.049,0.011,0.008,0.066,0.022,0.017,0.086,0.029,0.089,0.071,0.064,0.058,0.019,0.052,0.021,0.015,0,0.832,0.001,0.009,0.108,0.001,0.147,0,0,0,5.541
"IMP_A03",0.179,0.014,2.376,0.001,0.004,0.001,0.001,0.001,6.39,0.002,0.004,0.004,0,0.01,0.001,0.004,0.013,0.001,0.002,0.004,0.001,0.002,0.003,0.001,0.017,0.004,0.002,0.01,0.003,0.084,0.078,0.021,0.003,0.008,0.005,0.003,0.601,0.004,0.003,0.016,0.006,0.023,0.014,0.01,0.037,0.009,0.039,0.007,0.007,0,2.804,0,0.009,0.077,0.001,0.636,0,0,0,13.559
"IMP_B05",0.271,0.035,0.048,0.513,0.466,0.057,0.052,0.096,0.638,0.027,0.037,0.179,0.033,0.377,0.007,0.065,1.058,0.867,0.777,0.046,0.008,0.022,0.028,0.007,0.007,0.015,0.013,37.204,0.022,2.034,0.202,0.087,0.001,0.015,0.015,0.009,0.053,0.011,0.012,0.134,0.03,0.257,0.06,0.03,0.159,0.066,0.088,0.011,0.066,0,8.355,0,0.049,0.963,0.004,0.025,0,0,0,55.708
"IMP_B06",1.194,0.156,0.388,1.039,12.251,0.401,0.528,0.499,9.17,0.212,0.595,2.971,10.013,18.079,0.073,1.124,7.988,1.861,6.506,2.362,0.078,0.23,0.733,0.14,0.088,0.226,0.369,397.149,0.731,7.653,5.983,1.655,0.029,0.423,0.511,0.149,0.472,0.106,0.073,0.456,0.252,5.258,1.351,0.671,2.46,0.592,0.781,0.19,0.225,0,4.933,0.001,0.052,7.623,0.104,0.396,0,0,0,519.552
"IMP_B07",0.917,0.05,0.135,1.043,1.486,12.651,1.875,0.783,3.771,0.075,0.064,0.115,0.131,7.882,0.05,0.19,20.122,50.75,358.39,10.462,0.069,0.401,0.651,0.079,0.017,0.028,0.411,16.616,0.232,58.993,0.884,0.387,0.004,0.072,0.063,0.03,0.236,0.043,0.049,0.633,0.141,1.069,0.538,0.213,0.331,0.085,0.184,0.083,0.25,0,0.734,0.001,0.034,0.911,0.001,0.078,0,0,0,555.495
