"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C16",57.782,201.112,0.888,2.729,0.158,9.931,7.665,0.097,108.99,5.624,3032.967,629.529,10.452,49.878,26.459,31.587,75.738,35.275,25.379,86.561,14.168,38.303,78.565,248.019,13.982,13.369,715.927,96.628,45.875,3174.192,257.112,27.266,1.867,1.866,72.778,0.922,72.119,19.749,9.743,17.389,7.902,436.361,172.895,58.291,31.904,11.199,25.087,31.002,62.587,0,596.838,0.274,9.728,367.18,13.38,0,18.547,4760.413,0,15922.228
"DOM_C17_18",44.508,223.108,1.053,1.235,0.31,9.746,6.61,0.1,349.562,10.782,252.631,3212.085,35.934,73.653,167.881,48.238,54.51,47.917,26.365,70.616,31.772,42.69,103.213,128.814,2.216,13.595,61.579,164.242,45.395,140.155,502.264,47.105,6.947,7.003,52.679,10.448,100.802,620.435,60.151,228.046,92.255,114.638,522.064,209.739,166.569,68.506,71.286,86.841,73.805,0,980.077,0.669,270.773,298.623,34.532,0,58.361,12141.116,0,22196.249
"DOM_C19",141.641,72.032,12.027,6.267,0.964,55.161,38.54,0.721,111.07,4.437,47.208,100.287,2406.931,689.782,50.016,19.505,65.841,157.205,37.314,50.573,10.345,32.329,61.564,125.228,1.739,8.885,40.781,1062.359,76.752,345.657,549.245,1023.628,563.992,915.705,223.313,16.981,69.51,23.317,25.488,55.063,29.411,77.881,180.566,120.653,129.729,17.913,37.769,46.753,39.999,0,227.746,0.754,68.932,90.335,26.412,0,5.844,11613.09,0,22013.188
"DOM_C20",98.521,6.795,0.367,0.938,0.145,8.916,6.285,0.089,50.352,12.674,34.023,113.829,76.538,416.106,164.069,141.686,28.06,23.521,15.459,35.001,16.142,24.035,43.301,88.563,2.061,6.056,27.644,22.433,17.663,99.463,62.198,14.002,3.133,4.648,12.506,0.552,21.213,14.574,5.929,18.963,6.819,39.605,107.246,25.562,13.285,4.434,26.707,10.295,19.954,0,270.277,0.561,93.379,167.074,5.241,0,7.945,9338.346,0,11875.181
"DOM_C21",77.248,12.901,0.813,0.777,0.142,7.072,3.531,0.068,77.875,4.365,34.42,51.092,30.858,84.755,1942.992,28.277,13.639,24.973,10.102,33.026,22.882,18.269,61.444,68.818,1.716,8.333,23.004,17.801,13.061,101.835,83.777,26.171,4.782,6.805,11.544,0.823,22.096,14.776,8.729,19.774,5.143,21.965,318.385,17.551,64.252,8.84,490.399,21.841,18.269,0,1132.682,1.784,1815.962,659.679,22.102,0,34.935,13694.446,0,21303.601
"DOM_C22",18.126,4.943,0.413,0.771,0.136,4.102,2.916,0.059,103.197,4.912,17.083,64.157,9.326,32.174,59.392,153.994,12.398,10.121,7.757,44.03,26.175,47.412,101.179,304.633,1.794,14.853,33.975,10.479,13.435,192.113,161.38,36.5,2.236,2.108,17.088,1,16.451,11.206,8.051,15.935,9.264,42.872,75.386,30.292,11.11,3.627,9.369,9.584,8.616,0,283.349,0.22,30.547,93.435,13.732,0,2.545,3838.081,0,6030.041
"DOM_C23",23.949,9.057,0.224,0.946,0.239,12.704,10.098,0.097,83.97,1.97,28.777,19.156,15.214,30.64,50.688,26.663,395.963,70.643,21.232,56.819,24.5,37.097,59.588,173.852,2.865,7.144,25.615,23.142,16.007,2359.892,105.954,29.266,3.412,1.662,28.47,2.126,29.532,5.537,5.036,7.038,5.281,292.766,75.135,19.056,21.033,7.637,9.664,10.36,12.71,0,444.301,0.115,18.437,341.328,3.201,0,13.269,1151.211,0,6232.291
"DOM_C24A",2.709,1.144,0.036,1.253,0.544,8.322,1.423,0.074,4.324,0.438,6.945,5.002,4.234,3.261,2.166,14.681,21.756,1436.135,56.975,1120.991,26.433,109.34,797.065,774.035,17.766,82.064,51.19,14.037,44.997,598.484,28.006,3.301,0.933,0.024,7.372,0.045,0.517,0.15,0.148,0.229,0.22,19.188,27.889,2.341,1.928,0.609,0.388,2.08,1.465,0,0.001,0,23.581,0.001,0,0,0,8710.836,0,14039.076
"DOM_C24B",1.12,0.71,0.005,0.095,0.083,2.45,0.558,0.008,13.575,0.581,4.781,8.821,2.155,23.084,8.324,9.962,8.425,203.238,1123.173,481.999,65.805,266.516,299.214,386.699,4.353,37.234,65.707,6.671,39.608,132.54,24.17,1.693,0.461,0.038,1.96,0.007,1.7,0.695,0.181,0.353,0.328,8.473,13.123,0.892,1.131,0.055,0.459,1.255,1.454,0,17.863,0,0,5.045,0,0,0,4415.765,0,7694.596
"DOM_C25",52.13,24.339,0.913,7.587,1.414,36.878,16.063,0.694,219.7,6.567,103.991,75.921,34.853,70.961,64.089,62.248,61.078,277.048,93.05,1750.5,102.183,263.371,1747.297,1733.094,47.136,153.821,223.126,62.395,48.39,2195.034,289.743,37.289,7.05,4.328,48.441,1.425,48.755,15.839,22.685,42.839,12.092,247.873,255.563,87.712,108.496,10.679,16.946,26.867,31.184,0,873.769,0.753,61.854,2624.648,338.772,0,4.208,4736.284,0,19491.965
"DOM_C26",5.367,3.065,0.153,0.476,0.15,2.769,1.882,0.117,13.639,0.815,6.29,12.645,7.878,8.321,14.404,4.626,6.229,10.101,5.395,25.794,367.24,67.274,110.732,103.705,3.069,9.698,26.506,21.127,6.511,120.242,79.141,9.723,1.987,2.636,13.708,1.022,9.65,15.847,64.516,113.647,11.392,41.409,174.064,25.392,30.35,6.222,15.197,13.246,9.982,0,757.401,0.78,78.974,912.147,102.575,0,3.947,4287.382,0,7748.559
"DOM_C27",10.862,4.165,0.344,0.987,0.266,6.142,5.013,0.251,19.539,0.965,7.568,23.008,10.986,9.757,17.197,7.018,7.985,16.95,9.077,38.705,54.484,291.553,158.538,264.824,2.777,17.501,41.38,89.194,12.54,311.275,108.481,22.31,4.336,6.423,20.504,0.965,13.043,12.437,37.414,85.434,11.472,75.326,237.18,30.462,47.77,5.268,10.232,17.562,10.761,0,517.579,1.168,92.82,864.97,87.47,0,6.928,4766.161,0,8535.324
"DOM_C28",60.737,41.646,1.792,7.119,1.324,37.811,21.708,0.632,124.881,6.877,71.15,119.413,69.38,57.866,93.426,37.56,59.036,91.736,34.535,167.692,53.777,128.819,1432.65,622.601,17.2,54.118,155.821,118.359,41.739,537.966,270.099,76.677,12.122,20.822,48.982,2.633,45.565,32.978,32.574,97.603,23.298,74.251,303.159,79.639,57.949,11.389,35.316,33.791,20.309,0,1094.277,2.034,294.896,6140.715,751.441,0,16.857,17113.611,0,30962.357
"DOM_C29",44.683,31.495,1.027,1.544,0.356,12.028,7.862,0.22,102.497,5.769,65.542,92.148,51.87,49.975,91.814,29.791,28.54,66.248,27.896,106.912,31.05,44.423,203.738,2858.4,4.823,29.292,50.071,50.908,44.959,285.18,547.773,130.445,11.94,16.954,53.337,3.116,57.262,34.131,30.49,99.312,28.652,115.812,345.284,80.732,59.737,12.214,36.018,33.442,21.075,0,4910.009,4.886,490.277,5179.627,568.843,0,41.904,23529.548,0,40863.883
"DOM_C301",0.01,0.014,0.154,0.001,0.005,0.044,0.019,0,0.028,0,0.005,0.008,0.005,0.005,0.004,0.008,0.003,0.015,0.011,0.128,0.068,0.067,1.174,1.926,33.345,9.915,2.608,0.027,0.024,0.151,0.439,1.028,14.694,2.644,1.979,0.006,0.013,0.003,0.001,0.004,0.015,0.023,0.243,0.223,5.461,0.015,0.008,0.131,0.093,0,51.537,0,0,423.653,60.62,0,0,394.849,0,1007.453
