"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_G",30.055,0.408,0,0,0,0.031,1.21,0,86.463,22.152,14.501,3.665,0,21.69,14.363,200.442,32.921,52.762,46.804,21.36,5.211,2.682,58.58,10.408,0.122,0.245,6.426,20.212,5.657,147.418,102.777,46.897,1.94,75.235,11.941,4.26,88.528,21.359,35.941,295.802,361.25,14.386,258.751,42.696,29.915,9.787,66.732,9.425,7.433,0,997.911,0.584,66.861,350.196,14.63,104.532,0,0,0,3825.555
"IMP_H49",35.718,2.274,0,0,0,0.227,15.006,0,113.29,28.714,35.531,10.738,0,53.082,15.25,473.116,216.846,350.255,323.587,79.469,11.595,6.883,110.554,12.048,0.192,0.355,15.568,95.193,37.749,307.128,778.836,443.65,3.222,78.2,92.868,77.311,44.856,25.071,62.753,361.914,1288.319,33.987,866.163,174.988,129.063,39.663,121.504,20.378,26.806,0,128.12,0.066,692.102,24.547,1.041,138.105,0,0,0,8003.899
"IMP_H50",0.859,0.373,0,0,0,0.008,0.963,0,4.926,1.899,2.428,0.5,0,2.612,0.404,19.425,6.957,28.838,30.726,4.319,0.503,0.565,4.933,0.378,0.013,0.021,1.153,3.745,0.593,11.261,86.505,19.164,25.845,8.849,22.509,1.455,1.356,0.995,2.744,19.655,31.728,0.553,52.743,6.694,6.371,0.519,1.22,1.144,0.531,0,14.307,0.008,0.693,3.809,0.14,30.999,0,0,0,468.94
"IMP_H51",0.827,0.067,0,0,0,0.003,0.217,0,2.23,1.067,0.679,0.298,0,0.817,0.802,9.109,3.183,4.428,6.672,1.496,0.477,0.487,5.801,0.228,0.007,0.026,0.721,1.927,0.943,13.492,35.158,4.425,0.311,146.322,9.01,7.056,2.739,2.81,10.117,112.053,473.448,5.423,249.291,21.494,21.925,2.905,9.2,3.294,3.166,0,51.44,0.025,0.265,2.399,0.06,91.719,0,0,0,1322.059
"IMP_H52",13.705,0.725,0,0,0,0.095,3.736,0,51.898,14.418,15.345,4.819,0,22.571,7.532,181.156,59.253,103.235,121.89,33.514,4.842,3.54,48.479,8.548,0.113,0.241,8.274,36.731,17.697,111.778,804.522,388.538,28.855,1021.473,233.909,30.822,19.965,8.909,59.902,286.268,426.366,11.703,560.059,91.648,65.282,5.594,17.264,11.016,9.263,0,77.565,0.035,29.356,11.329,0.45,7.941,0,0,0,5082.167
"IMP_H53",0.164,0.008,0,0,0,0.001,0.054,0,0.463,0.148,0.141,0.057,0,0.225,0.081,2.058,0.784,1.3,1.301,0.365,0.059,0.035,0.591,0.062,0.001,0.002,0.085,0.574,0.193,1.526,5.681,2.136,0.066,2.394,0.798,2.537,0.365,0.315,2.039,13.305,51.054,0.55,13.882,1.486,1.759,0.278,0.996,0.229,0.326,0,5.599,0.007,1.986,0.627,0,3.173,0,0,0,121.866
"IMP_I",0.063,0.001,0,0,0,0,0.007,0,0.168,0.029,0.015,0.008,0,0.035,0.019,0.318,0.086,0.126,0.148,0.059,0.014,0.007,0.114,0.011,0,0,0.016,0.073,0.037,0.53,0.421,0.168,0.008,0.287,0.041,0.025,0.2,0.294,0.468,3.124,3.633,0.144,2.615,0.47,0.219,0.054,0.168,0.135,0.039,0,2.271,0.163,1.089,0.268,0,768.581,0,0,0,786.766
"IMP_J58T60",0.752,0.023,0,0,0,0.006,0.127,0,6.404,1.974,0.935,1.416,0,2.735,2.013,19.704,3.198,8.513,12.679,3.405,1.26,0.799,6.771,0.705,0.021,0.055,1.201,5.451,1.654,16.613,50.415,4.81,0.147,7.478,1.382,1.588,13.583,242.157,146.203,623.407,610.229,17.434,474.523,34.531,32.687,24.728,25.473,24.152,13.528,0,193.525,1.676,17.064,239.791,1.011,10.415,0,0,0,2910.351
"IMP_J61",0.337,0.014,0,0,0,0.002,0.081,0,0.883,0.603,0.294,0.212,0,0.432,0.427,6.004,1.15,2.043,3.458,1.415,0.409,0.177,3.284,0.256,0.005,0.01,0.501,2.184,0.638,9.638,15.223,2.7,0.08,2.843,0.802,0.944,3.644,4.466,166.343,165.738,296.227,7.054,113.782,12.519,14.662,1.836,7.892,2.396,2.481,0,281.7,9.909,0.104,4.431,0.02,39.371,0,0,0,1191.625
"IMP_J62_63",1.456,0.054,0,0,0,0.012,0.537,0,10.509,4.088,1.844,1.719,0,5.811,4.928,52.924,10.955,24.436,30.635,11.898,4.318,1.95,22.956,1.528,0.059,0.113,3.43,30.764,6.595,64.803,118.654,14.06,0.606,26.117,6.754,6.731,15.666,31.972,227.213,7071.091,2973.843,40.74,1347.191,106.871,96.604,19.104,44.261,16.078,13.135,0,29.218,0.205,6.877,505.697,0.32,3.117,0,0,0,13020.448
"IMP_K",20.419,0.422,0,0,0,0.094,2.322,0,38.815,16.803,7.482,6.898,0,24.688,9.207,222.791,49.013,136.795,179.772,45.278,9.357,6.159,73.64,5.618,0.194,0.325,11.054,104.277,19.737,247.235,352.878,61.949,1.96,99.58,15.052,8.634,48.756,22.123,169.298,1111.525,48341.719,645.495,2207.009,241.576,158.428,21.358,66.372,29.609,28.717,0,772.694,0.044,5.319,8.5,0.03,37.819,0,0,0,55694.839
