"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_M",0.052,0.001,0.002,0.013,0.006,0.035,0.011,0.013,0.013,0.025,0.003,0,0.005,0.005,0.005,0.001,0.006,0,0.001,0.005,0.002,0.001,0,0,0,0,0.011,0.134,0.018,0.115,0.116,0.009,0,0.006,0,0.002,0.008,0.008,0.038,0.007,0.31,0.057,0.032,0.005,0.157,0.01,0.009,0.006,0.021,0,0.561,0,0.055,4.173,0.02,1.476,0,0,0,7.57
"IMP_N",0.045,0.002,0.002,0.009,0.005,0.02,0.01,0.005,0.012,0.016,0.002,0,0.004,0.003,0.002,0.001,0.004,0,0,0.003,0,0,0,0,0,0,0.006,0.064,0.008,0.039,0.078,0.012,0.001,0.011,0.001,0.004,0.008,0.004,0.015,0.003,0.06,0.025,0.009,0.007,0.069,0.009,0.003,0.004,0.009,0,2.426,0,0.023,0.207,0,2.629,0,0,0,5.878
"IMP_O",0.024,0.001,0.001,0.004,0.002,0.008,0.004,0.002,0.019,0.008,0.001,0,0.002,0.001,0.001,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0.037,0.003,0.013,0.042,0.009,0,0.002,0,0.002,0.01,0.002,0.004,0.001,0.059,0.026,0.004,0.002,0.022,0.003,0.002,0.003,0.004,0,0.439,0,0.015,0.059,0,0.516,0,0,0,1.364
"IMP_P",0.006,0.001,0,0.002,0.001,0.004,0.003,0.001,0.001,0.003,0.001,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.011,0.001,0.005,0.019,0.004,0,0.003,0,0.002,0.001,0.001,0.002,0,0.013,0.005,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0,0.095,0,0.002,0.053,0,11.728,0,0,0,11.989
"IMP_Q",0.004,0,0.001,0,0,0.002,0,0,0.001,0.028,0,0,0,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0,0,0,0.002,0.005,0.001,0.009,0.005,0,0,0,0,0,0.001,0,0.001,0,0,0.001,0.001,0,0.005,0,0.001,0,0.003,0,0.043,0,0.002,0.042,0,2.967,0,0,0,3.132
"IMP_R",0.006,0,0,0.001,0,0.003,0.001,0,0.002,0.005,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0.008,0.001,0.007,0.017,0.001,0,0,0,0,0.006,0.046,0.003,0.001,0.004,0.003,0.007,0.001,0.059,0.006,0.001,0.104,0.004,0,5.843,0.024,0.963,1.104,0,6.371,0,0,0,14.609
"IMP_S",0.008,0,0,0.001,0,0.003,0.001,0,0.002,0.005,0,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0.001,0.01,0.001,0.008,0.007,0.001,0,0.001,0,0,0.001,0.001,0.001,0,0.017,0.002,0.001,0,0.005,0,0.001,0.001,0.001,0,0.052,0,0.004,0.071,0,3.413,0,0,0,3.627
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-0.374,0.049,0.153,0.483,0.165,1.588,0.461,0.222,0.071,1.445,0.227,0.021,0.66,0.391,0.103,0.127,0.428,0.015,0.029,0.266,0.04,0.03,0.001,0.018,0.003,0.004,0.515,4.38,0.522,5.625,4.354,1.038,0.015,0.57,0.012,0.086,0.147,0.095,0.447,0.077,0.267,0.629,0.236,0.12,1.889,0.159,0.121,0.116,0.625,0,15.375,0,0.12,24.657,0.938,11.878,0,0,0,81.638
"TXS_INT_FNL",35.877,1.844,4.772,9.267,2.737,29.584,9.738,3.97,13.464,6.64,2.294,0.191,1.319,0.712,0.45,0.457,3.954,0.041,0.014,0.431,0.097,0.055,0.003,0.061,0.009,0.009,3.42,14.967,7.398,78.744,67.779,27.065,0.059,0.732,0.294,2.536,35.895,2.237,5.642,1.244,11.391,15.377,3.874,2.077,55.987,6.785,1.764,4.254,6.991,0,865.177,0.071,2.905,244.957,5.36,0,16.34,92.097,0,1711.408
"TTL_INT_FNL",2303.147,125.802,340.564,149.873,65.206,551.369,249.044,87.545,829.67,187.424,198.266,3.743,156.075,51.387,15.373,14.698,174.417,3.894,6.364,54.336,6.223,5.039,0.277,2.228,0.589,0.692,103.132,2157.137,232.576,1504.84,989.05,182.994,3.225,86.37,3.685,42.86,399.824,34.288,158.868,23.911,325.099,371.792,76.999,37.083,885.295,98.695,36.782,50.822,268.769,0,6538.661,9.156,1856.669,5347.638,83.806,173.6,201.365,7631.518,0,35499.754
"VALU",2007.792,158.017,331.182,141.468,156.238,701.419,339.412,123.21,386.277,154.275,112.502,2.386,45.41,22.75,13.788,7.212,100.264,1.548,2.777,39.092,4.433,3.065,0.183,0.794,0.449,0.479,78.196,1594.251,247.466,1313.615,1320.653,196.284,18.725,26.703,51.788,40.511,325.703,28.211,170.091,30.751,442.774,850.012,102.1,50.364,1162.916,265.742,57.485,54.903,383.372,47.371,0,0,0,0,0,0,0,0,0,13716.408
"OUTPUT",4310.939,283.82,671.746,291.341,221.444,1252.788,588.456,210.754,1215.947,341.699,310.768,6.13,201.485,74.137,29.161,21.911,274.681,5.442,9.14,93.428,10.656,8.104,0.461,3.021,1.038,1.17,181.328,3751.389,480.042,2818.455,2309.703,379.278,21.95,113.072,55.473,83.372,725.528,62.499,328.959,54.662,767.873,1221.804,179.098,87.447,2048.211,364.436,94.267,105.725,652.141,47.371,0,0,0,0,0,0,0,0,0,27373.751
