"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C26",5.988,4.476,3.206,2.556,117.169,1.167,1.393,6.319,41.603,6.849,4.53,20.872,19.241,57.483,2.992,43.056,12.839,8.44,4.184,68.737,14571.13,368.468,190.238,35.09,144.262,28.182,95.447,19.828,11.615,203.848,271.112,6.265,6.993,12.022,27.409,4.739,23.408,35.842,748.982,283.274,141.739,14.799,77.83,52.438,30.047,96.316,148.312,35.117,8.119,0,2123.595,0.079,2.568,3889.141,2994.275,13.359,0,0,0,27148.99
"IMP_C27",7.92,3.028,4.437,4.849,84.495,2.778,3.942,14.12,47.029,4.476,4.887,17.553,5.82,30.411,1.698,45.651,17.385,10.621,8.907,104.711,2088.881,1350.867,285.257,97.065,106.894,49.652,117.987,87.209,11.442,948.701,211.695,9.473,8.072,4.179,18.439,1.286,28.803,10.606,252.787,40.786,17.672,20.276,46.78,34.897,22.526,36.069,41.822,37.221,9.652,0,698.485,0.005,0.338,923.043,714.173,6.384,0,0,0,8764.142
"IMP_C28",18.094,31.934,10.174,32.233,818.952,10.475,11.578,53.983,133.944,14.012,19.218,39.773,40.949,59.193,2.782,78.421,77.885,27.046,8.993,141.408,369.918,141.42,847.552,59.992,231.468,42.571,132.167,32.029,19.142,421.225,139.65,7.371,2.964,4.193,20.39,1.553,8.602,4.254,32.948,14.565,43.52,6.17,25.458,16.077,14.211,24.505,27.179,15.686,4.012,0,699.771,0.029,0.961,3573.949,2752.425,2.632,0,0,0,11371.604
"IMP_C29",5.715,32.518,3.265,1.213,79.541,2.315,2.531,6.61,28.795,1.649,4.543,4.171,6.221,15.9,0.639,23.005,20.268,5.167,4.723,31.242,110.954,39.526,72.396,1119.928,23.492,36.136,29.614,5.734,8.65,80.014,495.802,77.455,13.382,17.543,42.337,2.553,4.704,2.509,13.476,8.701,15.601,4.96,11.786,21.832,8.834,18.113,10.967,10.645,1.268,0,1829.444,0.028,1.813,765.196,590.361,10.897,0,0,0,5786.686
"IMP_C301",0.094,0.063,0.144,0.044,1.453,0.016,0.025,0.085,0.584,0.046,0.078,0.103,0.106,0.238,0.011,0.258,0.15,0.133,0.034,1.069,1.004,0.294,0.906,0.173,28.872,0.71,0.436,0.087,0.049,1.331,0.414,0.064,1.347,0.37,0.193,0.005,0.073,0.013,0.141,0.07,0.108,0.052,0.066,0.056,0.237,0.075,0.076,0.056,0.015,0,14.517,0,0.008,55.586,42.891,0.028,0,0,0,155.061
"IMP_C302T309",0.295,2.221,6.337,0.487,4.617,0.132,0.075,0.564,4.564,0.198,0.322,0.317,0.276,1.145,0.05,1.534,0.534,0.663,0.238,6.913,20.502,4.122,6.359,16.829,164.796,553.407,24.968,0.289,0.227,6.483,25.078,18.184,11.029,84.349,7.333,0.169,0.416,0.112,1.124,1.281,1.439,0.344,1.21,1.359,19.498,1.475,4.464,0.926,0.321,0,3.235,0.007,0.448,1588.4,1220.739,0.199,0,0,0,3822.601
"IMP_C31T33",16.163,11.551,10.043,3.518,179.497,1.801,3.647,10.743,80.66,34.041,10.769,23.612,14.1,40.894,3.695,29.169,18.611,11.148,5.333,26.835,202.584,20.537,22.517,5.84,25.817,7.223,298.165,14.595,12.382,127.241,95.06,9.634,8.411,21.659,23.048,2.528,39.333,5.778,37.911,15.608,89.966,14.501,27.419,24.613,20.037,123.639,231.361,60.967,14.667,0,1443.762,0.016,0.331,117.841,99.706,51.403,0,0,0,3851.932
"IMP_D",0.504,0.165,0.157,0.294,5.172,0.054,0.093,0.369,2.577,0.352,0.217,0.664,13.521,3.796,0.202,2.159,0.908,1.03,0.227,0.733,5.628,1.326,0.699,0.213,0.384,0.155,0.597,2.994,0.195,2.746,2.901,0.321,0.255,0.469,0.502,0.048,0.755,0.214,1.457,0.95,2.379,0.548,1.016,0.522,0.376,0.789,1.425,0.406,0.117,0,7.624,0.002,0.19,4.82,1.749,2.936,0,0,0,80.899
"IMP_E",0.317,0.041,0.045,0.035,1.282,0.014,0.022,0.122,2.406,0.162,0.082,0.236,1.315,1.572,0.054,1.23,0.225,0.218,0.069,0.516,1.474,0.35,0.396,0.093,0.199,0.073,0.237,0.187,0.059,1.285,0.855,0.046,0.042,0.061,0.128,0.012,0.67,0.07,0.379,0.303,0.699,0.203,0.376,0.167,0.13,0.238,0.305,0.128,0.04,0,4.346,0.001,0.087,2.235,0.888,1.05,0,0,0,27.776
"IMP_F",0.922,0.341,0.215,0.408,8.31,0.139,0.199,0.86,8.096,0.589,0.583,1.015,2.593,3.295,0.204,3.182,2.113,2.256,1.37,2.701,7.21,1.462,1.581,0.548,0.925,0.349,1.535,2.55,0.374,9.207,5.594,0.399,0.375,0.684,0.965,0.105,1.494,0.49,3.667,4.071,5.331,1.22,2.197,1.062,0.903,1.477,1.653,0.836,0.184,0,16.972,0.006,0.554,8.372,2.533,18.051,0,0,0,144.328
