"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_J58T60",0.148,0.002,0,0.015,0.016,0.007,0.016,0.008,1.528,0.172,0.008,0.346,0.151,0.257,0.449,0.108,0.095,0.006,0.011,0.041,0.017,0.042,0.017,0.011,0.001,0.003,0.041,0.077,0.054,0.263,1.039,0.098,0.001,0.086,0.021,0.002,0.311,1.844,0.891,0.225,0.353,0.066,0.409,0.218,0.732,0.771,0.352,0.639,0.16,0,15.224,0.264,1.253,4.28,0.19,5.713,0,0,0,39.054
"IMP_J61",0.197,0.004,0,0.032,0.029,0.006,0.024,0.01,0.596,0.176,0.006,0.102,0.105,0.178,0.193,0.091,0.098,0.009,0.011,0.056,0.025,0.042,0.021,0.01,0.001,0.002,0.035,0.08,0.075,0.407,0.882,0.192,0.002,0.101,0.032,0.005,0.372,0.266,4.986,0.176,0.473,0.109,0.105,0.258,1.393,0.444,0.494,0.337,0.236,0,28.469,0.174,0.609,0.614,0.13,21.429,0,0,0,64.912
"IMP_J62_63",0.868,0.023,0.002,0.276,0.263,0.065,0.254,0.088,8.712,1.571,0.052,1.204,0.85,2.083,3.061,0.847,1.158,0.065,0.075,0.467,0.246,0.456,0.186,0.078,0.013,0.024,0.385,1.683,1.512,3.765,11.671,1.576,0.027,1.423,0.518,0.068,2.704,3.797,13.198,12.406,9.2,0.766,1.839,3.692,16.84,7.192,4.92,4.236,1.773,0,4.43,0.2,9.228,4.403,0.52,1.713,0,0,0,148.671
"IMP_K",4.539,0.07,0.005,0.494,0.527,0.197,0.482,0.214,11.444,1.871,0.078,1.81,1.743,3.531,1.837,1.159,2.011,0.127,0.113,0.608,0.145,0.496,0.215,0.102,0.015,0.029,0.505,1.965,1.428,5.319,16.214,3.01,0.036,2.087,0.406,0.032,3.362,1.09,3.732,0.835,87.944,8.864,1.17,2.767,9.935,3.664,2.445,2.601,1.48,0,28.995,2.731,11.588,0.756,0.04,20.603,0,0,0,259.468
"IMP_L",0.118,0.003,0,0.021,0.018,0.005,0.018,0.009,0.623,0.173,0.006,0.067,0.31,0.102,0.091,0.05,0.072,0.004,0.006,0.034,0.006,0.018,0.009,0.006,0.001,0.001,0.026,0.068,0.034,0.306,1.217,0.234,0.005,0.245,0.09,0.003,0.403,0.078,0.22,0.049,0.233,0.152,0.054,0.123,0.426,0.276,0.253,0.197,0.141,0,5.776,0.006,0.043,0.335,0.01,89.453,0,0,0,102.229
"IMP_M",7.882,0.059,0.004,0.999,1.18,0.334,0.957,1.178,28.165,3.847,0.11,2.364,2.531,5.596,7.932,2.68,3.355,0.177,0.158,1.265,0.492,0.992,0.472,0.327,0.046,0.075,0.912,3.586,3.237,28.913,23.569,2.666,0.038,1.794,0.819,0.056,5.91,5.243,10.496,2.548,9.284,4.004,6.713,5.376,29.971,10.414,7.925,7.57,3.425,0,42.235,1.413,9.544,107.606,0.28,9.573,0,0,0,418.295
"IMP_N",2.399,0.078,0.004,0.468,0.613,0.169,0.571,0.269,7.265,1.034,0.047,0.885,0.92,1.612,1.529,0.744,1.239,0.049,0.064,0.383,0.103,0.268,0.144,0.085,0.01,0.019,0.265,0.71,0.982,5.208,6.597,2.631,0.195,3.664,0.634,0.04,2.219,1.705,3.353,0.678,1.892,0.592,0.657,4.028,6.371,3.84,2.546,2.647,0.892,0,48.628,0.136,1.133,3.54,0.15,17.041,0,0,0,143.942
"IMP_O",0.365,0.014,0.001,0.064,0.044,0.014,0.059,0.022,1.597,0.126,0.014,0.137,0.332,0.301,0.17,0.119,0.186,0.01,0.01,0.052,0.01,0.033,0.015,0.011,0.001,0.002,0.033,0.08,0.065,0.416,1.606,0.89,0.061,0.989,0.364,0.007,0.134,0.06,0.166,0.071,0.136,0.042,0.057,0.13,0.5,0.14,0.129,0.139,0.058,0,4.191,0.084,0.262,0.965,0.06,3.373,0,0,0,18.917
"IMP_P",0.141,0.012,0.001,0.024,0.045,0.007,0.041,0.011,0.561,0.16,0.006,0.105,0.231,0.193,0.138,0.092,0.115,0.016,0.007,0.054,0.007,0.029,0.014,0.008,0.001,0.002,0.021,0.049,0.035,0.24,0.7,0.203,0.059,0.621,0.138,0.007,0.079,0.062,0.174,0.11,0.187,0.021,0.085,0.249,0.625,0.193,0.175,0.116,0.05,0,1.793,0.109,0.519,4.351,0.04,76.044,0,0,0,89.074
"IMP_Q",0.131,0.001,0,0.01,0.006,0.003,0.008,0.003,0.301,0.549,0.003,0.059,0.089,0.138,0.323,0.065,0.055,0.008,0.004,0.035,0.006,0.027,0.01,0.005,0.001,0.001,0.02,0.025,0.015,0.179,0.171,0.117,0.003,0.124,0.031,0.001,0.048,0.012,0.03,0.01,0.014,0.007,0.011,0.019,0.102,0.036,0.296,0.024,0.025,0,2.011,0.006,0.153,0.49,0.09,19.209,0,0,0,25.118
"IMP_R",0.101,0.001,0,0.007,0.006,0.003,0.009,0.003,0.416,0.047,0.002,0.037,0.024,0.075,0.093,0.035,0.044,0.003,0.005,0.021,0.004,0.015,0.007,0.005,0.001,0.001,0.014,0.02,0.019,0.159,0.233,0.045,0.001,0.035,0.007,0.001,0.312,0.878,0.083,0.02,0.054,0.015,0.061,0.102,0.564,0.317,0.158,7.037,0.089,0,157.341,12.445,24.314,3.9,0.04,41.335,0,0,0,250.562
"IMP_S",0.093,0.001,0,0.009,0.005,0.002,0.008,0.003,0.302,0.055,0.005,0.039,0.075,0.08,0.064,0.034,0.042,0.004,0.007,0.024,0.007,0.025,0.007,0.004,0,0.001,0.016,0.024,0.014,0.144,0.186,0.109,0.003,0.127,0.036,0.001,0.036,0.015,0.041,0.018,0.022,0.006,0.008,0.019,0.076,0.031,0.061,0.034,0.018,0,1.653,0.023,0.077,0.33,0.05,22.122,0,0,0,26.196
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-0.712,0.05,0.005,0.368,0.349,0.125,0.363,0.116,-6.593,10.207,0.114,1.485,20.202,4.079,1.643,2.456,3.049,0.461,0.745,2.532,0.496,1.952,0.669,1.018,0.038,0.062,0.874,3.223,0.619,11.03,5.251,3.64,0.116,4.385,0.643,0.032,-0.485,0.352,1.301,0.251,0.892,0.33,0.287,1.173,3.281,1.169,1.724,0.746,0.889,0,25.08,0.134,0.795,24.499,9.476,76.908,0,0,0,223.894
"TXS_INT_FNL",-21.622,1.8,0.181,6.534,3.163,2.737,7.884,2.234,-326.715,32.7,9.157,15.616,3.276,11.568,9.87,16.675,32.225,2.687,1.15,5.49,1.421,4.403,2.383,4.106,0.159,0.253,5.457,4.221,10.167,77.667,63.192,106.472,0.062,2.505,4.623,0.409,22.143,3.216,9.233,1.464,5.453,10.029,2.444,9.818,55.671,19.99,19.083,8.774,10.167,0,3322.515,0,2.791,584.781,159.554,0,314.878,-68.932,0,4597.183
"TTL_INT_FNL",1685.833,55.82,2.29,159.919,146.895,62.733,164.172,68.662,5108.051,1324.067,73.174,650.336,3233.319,1496.197,786.88,606.654,984.434,208.077,413.508,870.847,100.161,495.473,177.031,131.61,10.559,16.78,243.556,961.653,431.331,3717.706,1986.796,1175.25,48.458,1016.214,202.625,9.631,843.416,228.81,686.371,112.511,704.34,665.45,128.361,384.128,1703.482,767.089,933.757,377.813,322.392,0,37751.95,407.054,8408.286,7770.671,1068.461,1125.357,3923.459,12821.711,0,109961.572
"VALU",1825.185,97.217,3.567,177.814,328.051,148.238,257.445,147.97,2396.516,995.134,56.261,340.608,432.952,733.599,698.013,248.344,711.768,108.272,206.205,493.788,45.259,217.229,152.559,71.763,13.294,24.046,155.908,523.033,393.277,1351.049,3943.456,1539.453,94.83,255.31,606.561,19.249,709.728,217.988,1219.475,311.632,3575.72,5314.28,448.373,366.204,4648.864,3570.02,1493.994,117.234,338.464,709.728,0,0,0,0,0,0,0,0,0,42854.93
"OUTPUT",3511.018,153.038,5.857,337.733,474.946,210.971,421.617,216.631,7504.567,2319.201,129.434,990.944,3666.271,2229.797,1484.894,854.998,1696.202,316.349,619.712,1364.635,145.42,712.701,329.591,203.373,23.853,40.826,399.464,1484.686,824.608,5068.756,5930.252,2714.703,143.288,1271.524,809.186,28.88,1553.144,446.799,1905.846,424.143,4280.061,5979.73,576.735,750.332,6352.346,4337.109,2427.751,495.046,660.856,709.728,0,0,0,0,0,0,0,0,0,79539.552
