"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C22",62.782,0.488,2.422,0.171,22.579,2.448,2.418,2.341,352.027,36.501,6.286,56.203,6.971,75.425,73.872,182.161,12.765,3.594,2.225,17.754,32.914,26.445,53.687,236.323,0.236,4.542,23.294,6.729,2.69,159.216,208.687,84.369,0.076,1.709,9.414,0.706,22.137,1.887,5.511,3.208,4.61,12.791,21.313,17.87,18.762,12.625,24.277,3.463,7.1,0,214.654,0.002,1.392,22.226,0.088,1.301,0,0,0,2167.689
"IMP_C23",12.554,0.082,0.133,0.022,6.074,1.297,1.446,0.703,42.938,1.878,1.636,1.497,1.558,11.487,9.852,6.644,70.631,6.655,0.971,3.645,6.095,3.224,4.772,20.192,0.071,0.291,2.532,3.918,0.521,321.707,12.062,3.004,0.024,0.221,1.179,0.052,7.911,0.096,0.702,0.393,0.713,15.632,4.332,2.048,4.864,5.073,3.987,0.728,1.77,0,42.689,0.001,0.537,10.749,0.04,0.913,0,0,0,664.743
"IMP_C24A",6.716,0.117,0.288,0.153,55.778,3.228,0.864,2.584,9.344,1.215,1.698,2.566,4.639,6.041,1.867,10.119,12.081,402.631,10.079,255.796,18.67,28.406,224.8,266.629,1.433,12.4,14.643,13.324,3.685,242.329,17.235,8.933,0.049,1.357,3.224,0.062,1.076,0.059,0.398,0.255,0.401,3.67,8.418,1.11,4.67,1.999,1.085,0.702,1.754,0,13.202,0,0.057,8.251,0.03,0.175,0,0,0,1692.295
"IMP_C24B",4.989,0.063,0.037,0.017,9.823,0.964,0.341,0.372,23.007,1.684,1.236,4.74,1.854,29.194,6.324,8.386,5.001,65.306,156.83,115.945,46.449,69.502,89.715,140.338,0.385,5.923,21.495,6.063,3.17,59.353,15.168,2.277,0.015,0.067,0.883,0.008,2.08,0.091,0.294,0.22,0.351,1.61,2.084,0.529,2.347,0.383,1.507,0.428,1.806,0,9.43,0,0.092,7.211,0.026,0.252,0,0,0,927.667
"IMP_C25",25.541,0.495,0.803,0.277,44.787,3.81,2.292,6.585,104.589,5.406,6.624,6.585,5.408,21.578,9.855,13.065,9.527,29.998,5.31,120.669,21.636,21.919,158.065,190.247,1.18,7.252,19.321,15.234,1.362,264.75,49.025,11.146,0.051,0.96,4.689,0.126,12.069,0.379,5.19,2.54,1.187,11.795,15.642,8.422,47.933,7.004,6.039,1.957,5.395,0,84.496,0.002,1.809,333.431,1.203,1.626,0,0,0,1738.287
"IMP_C26",6.197,0.106,0.353,0.037,9.71,0.678,0.494,1.257,9.049,1.32,0.42,3.989,3.008,9.698,6.191,3.421,1.585,1.409,0.563,4.857,419.807,32.847,49.8,57.715,0.413,2.039,7.408,19.211,0.847,30.88,74.738,7.75,0.055,3.131,5.429,0.751,6.085,5.222,141.778,79.967,12.737,2.165,40.655,15.006,43.256,22.016,48.452,4.695,16.303,0,1178.786,0.003,30.198,3045.537,10.991,8.734,0,0,0,5489.751
"IMP_C27",6.906,0.085,0.526,0.057,7.076,1.315,1.164,1.996,10.196,0.884,0.441,3.112,1.328,4.945,3.023,2.935,2.019,3.221,2.323,7.86,46.45,90.585,59.101,121.129,0.247,2.916,7.984,67.312,0.774,112.197,48.827,13.746,0.064,1.45,3.15,0.18,5.47,1.243,36.122,9.753,1.684,2.874,18.084,8.749,25.145,6.604,10.32,3.824,6.735,0,1364.743,0.003,3.258,728.774,2.681,4.152,0,0,0,2877.742
"IMP_C28",41.951,1.973,3.575,1.042,162.126,14.805,10.273,22.634,74.039,6.638,4.239,18.505,20.901,23.808,12.705,12.816,23.731,16.791,3.348,28.703,27.834,32.214,550.598,247.441,1.687,8.173,29.526,84.196,3.901,171.281,110.161,34.245,0.079,3.776,11.084,0.682,6.89,1.556,15.989,11.16,10.616,3.147,32.807,15.357,52.837,14.72,20.243,5.397,7.096,0,141.731,0.006,8.07,4306.109,15.511,1.711,0,0,0,6492.435
"IMP_C29",4.823,0.533,0.372,0.03,7.191,1.101,0.764,1.227,8.311,1.032,0.418,1.425,1.298,2.994,1.99,2.597,2.192,1.991,0.582,3.43,3.969,3.727,21.826,1167.023,0.083,1.961,2.516,5.706,0.557,15.111,171.828,89.657,0.089,3.77,6.022,0.304,1.485,0.337,2.993,3.139,1.527,0.862,6.488,4.766,11.36,3.386,2.948,1.137,1.674,0,2451.695,0.007,16.131,2966.1,10.774,7.082,0,0,0,7032.342
"IMP_C301",0.059,0.001,0.125,0,0.188,0.01,0.008,0.01,0.121,0.008,0.006,0.014,0.015,0.032,0.017,0.018,0.014,0.025,0.004,0.091,0.035,0.026,0.254,0.42,0.668,0.389,0.117,0.057,0.003,0.222,0.173,0.353,0.108,0.738,0.206,0.001,0.018,0.001,0.016,0.009,0.009,0.011,0.036,0.025,2.276,0.021,0.019,0.014,0.042,0,5.83,0,0.017,59.392,0.214,0.019,0,0,0,72.508
"IMP_C302T309",0.294,0.024,0.35,0.004,0.334,0.046,0.022,0.09,0.565,0.047,0.021,0.104,0.092,0.352,0.242,0.158,0.061,0.162,0.198,0.377,0.282,0.268,1.073,11.948,0.189,16.828,1.02,0.242,0.016,0.655,3.691,13.243,0.045,10.965,0.651,0.014,0.081,0.014,0.245,0.468,0.147,0.038,0.69,0.287,11.846,0.211,0.788,0.074,0.456,0,420.873,0,4.804,239.828,0.877,0.129,0,0,0,746.528
"IMP_C31T33",39.155,0.528,2.408,0.123,26.694,2.237,3.264,3.619,33.141,4.82,1.887,7.927,7.646,13.777,8.456,4.799,5.3,6.473,1.325,4.799,6.316,2.749,12.643,16.405,0.076,0.917,9.638,38.497,1.529,18.988,33.631,35.378,0.205,19.428,7.668,0.374,8.757,0.673,11.461,6.54,4.232,2.454,10.659,6.208,24.624,11.001,26.117,3.953,3.284,0,529.383,0.026,11.665,196.34,0.705,33.473,0,0,0,1274.374
"IMP_D",11.061,0.085,0.428,0.06,13.186,1.194,1.211,0.617,19.844,2.163,0.642,5.475,11.559,9.687,3.464,2.691,3.584,4.234,0.926,1.698,1.453,0.78,2.169,4.742,0.018,0.182,0.687,69.478,0.967,2.979,32.364,10.179,0.009,0.442,2.375,0.213,14.251,0.57,5.785,2.493,3.223,3.22,4.536,1.702,15.237,10.46,8.808,2.371,2.642,0,185.693,0.005,7.285,4.488,0.008,1.9,0,0,0,497.52
"IMP_E",0.85,0.003,0.011,0.001,0.266,0.024,0.024,0.047,0.71,0.162,0.036,0.221,0.399,1.229,0.394,0.423,0.101,0.195,0.02,0.153,0.089,0.067,0.246,0.39,0.002,0.013,0.064,0.352,0.017,0.555,0.645,0.231,0.001,0.056,0.084,0.006,0.202,0.026,0.177,0.266,0.165,0.099,0.431,0.158,0.501,0.17,0.286,0.049,0.073,0,5.171,0.001,0.526,1.023,0.003,0.683,0,0,0,18.098
"IMP_F",1.811,0.058,0.068,0.006,1.314,0.105,0.127,0.226,3.067,0.271,0.235,0.468,0.508,1.188,0.746,0.668,0.63,0.378,0.077,0.421,0.353,0.258,1.018,1.605,0.006,0.054,0.272,1.78,0.06,3.622,2.717,1.535,0.009,0.517,0.393,0.031,0.611,0.087,0.827,1.155,0.565,0.338,1.307,0.413,1.628,0.481,0.779,0.158,0.209,0,8.305,0.005,0.515,4.795,0.017,11.762,0,0,0,60.56
"IMP_G",413.836,2.759,10.779,0.607,90.52,13.188,11.475,14.336,420.858,128.196,20.365,124.279,154.145,547.162,237.061,190.369,52.643,88.423,19.329,77.102,88.624,42.902,185.151,431.671,1.101,8.251,37.357,124.162,6.301,265.819,239.583,259.503,1.331,60.136,29.766,2.567,79.054,9.76,39.94,34.782,20.043,18.796,72.1,38.411,109.185,46.379,210.192,12.535,24.789,0,3000.501,0.381,131.006,1813.057,6.593,197.11,0,0,0,10266.269
"IMP_H49",42.406,0.956,1.146,0.185,26.059,3.109,3.73,3.396,70.686,9.796,3.916,14.683,36.675,47.394,18.264,16.838,10.977,21.644,5.208,12.71,10.747,5.938,22.606,36.4,0.132,1.259,4.623,34.558,1.048,42.603,97.158,84.175,0.236,5.003,19.759,2.981,11.753,2.186,6.41,3.824,5.116,2.792,14.738,6.425,22.753,12.084,18.444,2.217,4.668,0,413.551,0.123,4.352,137.461,0.47,260.796,0,0,0,1649.169
"IMP_H50",16.327,7.383,15.57,0.198,136.566,3.289,11.929,4.189,92.929,8.899,6.904,16.127,87.353,27.854,8.656,6.926,10.034,15.971,3.827,6.8,5.768,5.566,9.485,13.459,0.07,0.618,3.554,22.7,0.45,17.51,461.218,189.64,38.729,2.531,315.717,3.169,5.583,1.022,5.394,4.926,5.039,0.693,31.848,13.494,47.659,6.086,4.779,4.223,2.942,0,216.188,0.013,1.041,23.078,0.06,58.495,0,0,0,2010.479
"IMP_H51",22.028,1.919,1.122,0.073,140.859,1.555,3.981,4.625,50.372,7.301,2.061,11.522,11.775,12.798,27.219,4.69,6.768,3.167,1.103,3.071,7.156,7.084,16.191,10.249,0.053,1.316,4.831,15.915,1.56,33.418,376.69,47.502,0.183,396.172,185.281,28.91,30.186,8.692,43.452,56.692,141.091,14.551,160.173,91.467,283.192,69.608,64.012,21.74,41.882,0,569.942,0.017,0.659,11.725,0.01,173.484,0,0,0,3233.094
"IMP_H52",10.331,0.309,0.741,0.048,8.748,0.855,0.868,1.012,17.569,2.446,1.206,4.204,10.657,12.069,5.044,4.188,2.705,5.383,1.383,3.238,2.693,1.778,9.472,15.931,0.046,0.38,1.478,9.805,0.278,12.441,43.739,30.784,0.874,11.754,23.243,0.71,2.914,0.57,2.467,1.779,1.925,0.803,5.212,2.402,7.814,2.106,4.202,0.75,1.236,0,95.802,0.05,1.662,75.658,0.24,15.094,0,0,0,481.095
"IMP_H53",0.961,0.015,0.042,0.004,0.632,0.035,0.047,0.11,0.989,0.184,0.06,0.42,0.125,0.324,0.468,0.13,0.099,0.065,0.018,0.109,0.134,0.075,0.337,0.419,0.002,0.018,0.1,1.247,0.065,0.639,22.468,1.606,0.004,0.536,1.485,6.147,1.597,0.409,4.099,1.545,8.117,0.558,4.157,1.244,9.974,2.225,1.921,0.582,1.957,0,8.262,0.001,0.075,0.313,0,5.972,0,0,0,93.125
"IMP_I",0.454,0.004,0.013,0.001,0.186,0.016,0.016,0.027,0.739,0.067,0.014,0.089,0.263,0.364,0.23,0.114,0.043,0.038,0.009,0.04,0.048,0.024,0.104,0.152,0.001,0.005,0.025,0.167,0.008,0.234,0.501,0.384,0.002,0.113,0.067,0.007,0.222,0.124,0.205,0.165,0.108,0.042,0.371,0.097,0.304,0.125,0.274,0.227,0.059,0,13.384,0.123,0.168,0.645,0,1452.266,0,0,0,1473.479
"IMP_J58T60",3.046,0.047,0.117,0.009,2.581,0.233,0.184,0.473,11.173,0.982,0.282,3.048,1.546,4.627,4.557,1.303,0.561,0.499,0.143,0.55,1.157,0.708,1.528,2.909,0.013,0.175,0.637,3.423,0.211,3.07,40.194,5.939,0.023,1.457,1.876,0.353,11.865,65.598,46.026,21.085,10.771,2.681,218.333,5.289,24.027,28.932,8.258,10.601,8.781,0,919.359,6.825,10.333,6.904,0.01,19.823,0,0,0,1525.136
"IMP_J61",1.816,0.058,0.182,0.015,3.836,0.142,0.207,0.385,3.617,0.622,0.199,1.087,0.707,1.181,2.004,0.485,0.373,0.256,0.098,0.475,1.052,0.381,1.381,2.162,0.007,0.075,0.428,2.686,0.165,3.562,28.994,6.271,0.023,0.993,2.344,0.501,6.302,2.119,97.739,10.984,12.579,2.784,13.478,4.559,24.649,5.675,7.711,2.077,3.684,0,239.685,0.01,1.357,3.167,0.01,74.121,0,0,0,581.459
"IMP_J62_63",7.532,0.213,0.567,0.082,21.601,1.036,1.429,2.293,44.661,4.1,1.224,9.664,6.476,13.886,23.925,4.118,3.654,2.847,0.821,4.022,10.513,4.15,9.776,13.142,0.072,0.822,3.321,40.307,1.992,24.944,212.582,32.429,0.175,9.249,20.539,3.785,27.395,12.938,141.466,521.547,148.553,14.083,144.488,39.946,172.608,55.707,50.196,13.995,20.096,0,52.699,0.015,22.742,22.416,0.04,5.907,0,0,0,2008.787
"IMP_K",16.45,0.241,0.795,0.04,17.195,0.928,0.702,2.432,21.876,2.069,0.666,4.154,4.582,5.256,5.911,1.987,1.842,1.398,0.509,1.7,2.316,1.393,3.707,5.172,0.026,0.278,1.265,15.286,0.679,11.875,65.931,22.397,0.099,4.546,6.285,0.585,10.533,1.464,11.854,11.2,79.76,47.718,21.382,6.793,29.445,8.125,8.043,3.486,5.926,0,645.623,0.013,26.674,2.376,0,71.339,0,0,0,1224.329
"IMP_L",0.336,0.007,0.013,0.002,0.665,0.027,0.037,0.079,1.171,0.123,0.031,0.248,3.323,0.306,0.257,0.093,0.088,0.075,0.023,0.1,0.118,0.057,0.184,0.315,0.002,0.012,0.081,1.557,0.022,0.766,9.425,0.831,0.003,0.153,0.594,0.05,2.53,0.154,1.135,1.194,1.28,1.025,1.834,0.567,1.89,0.984,0.992,0.357,0.411,0,8.513,0.004,0.25,0.602,0,309.054,0,0,0,353.949
"IMP_M",38.181,0.293,1.099,0.176,47.149,2.835,2.639,13.889,93.25,7.234,1.715,14.336,12.132,23.444,42.262,10.476,6.198,5.025,1.176,6.931,16.791,5.918,16.425,49.818,0.18,1.782,5.073,50.557,2.111,71.288,272.835,32.697,0.162,7.502,21.402,1.52,47.061,10.577,73.072,75.38,96.676,29.785,286.603,36.671,172.004,45.8,54.128,16.642,24.838,0,352.832,1.728,473.889,266.184,0.02,33.036,0,0,0,2983.427
"IMP_N",24.532,0.67,1.3,0.163,59.354,3.372,3.73,9.067,49.706,4.259,1.303,9.114,6.742,13.248,17.074,4.87,4.845,2.54,0.774,4.549,6.792,3.205,10.498,19.605,0.08,0.901,3.192,23.107,2.115,45.755,155.412,67.001,0.663,25.256,24.582,2.645,34.685,8.675,50.46,39.398,39.128,13.123,66.835,43.725,81.09,37.211,31.972,13.146,11.339,0,725.378,0.164,1.538,7.387,0,58.874,0,0,0,1876.15
"IMP_O",4.551,0.274,0.083,0.009,1.706,0.165,0.177,0.196,4.28,0.68,0.884,1.255,1.295,6.216,1.957,2.021,0.572,0.489,0.118,0.438,0.401,0.24,0.878,1.405,0.007,0.047,0.308,4.687,0.114,1.732,5.696,2.244,0.049,0.378,1.123,0.067,1.536,0.248,1.456,2.855,1.432,0.555,2.324,0.748,3.102,1.35,1.765,0.414,0.487,0,33.514,0.058,3.043,4.354,0.01,11.59,0,0,0,117.582
"IMP_P",0.82,0.019,0.044,0.006,1.145,0.062,0.063,0.387,1.451,0.137,0.045,0.524,0.384,1.009,1.456,0.494,0.108,0.102,0.024,0.084,0.209,0.162,0.326,1.891,0.005,0.054,0.096,0.636,0.027,0.519,3.046,0.874,0.059,0.435,0.819,0.055,0.307,0.119,1.909,4.231,1.144,0.135,4.589,0.397,5.706,0.803,1.573,0.249,0.318,0,4.907,0.007,41.43,13.124,0,262.843,0,0,0,361.368
"IMP_Q",0.302,0.003,0.01,0.001,0.189,0.016,0.014,0.036,0.424,0.06,0.062,0.101,0.102,0.301,0.347,0.107,0.042,0.054,0.01,0.06,0.121,0.054,0.223,0.275,0.001,0.009,0.055,0.182,0.01,0.363,0.72,0.296,0.002,0.084,0.093,0.01,0.133,0.038,0.345,0.912,0.3,0.06,0.509,0.139,0.62,0.184,0.465,0.053,0.072,0,4.021,0.003,1.791,2.278,0,66.449,0,0,0,83.11
"IMP_R",0.506,0.009,0.017,0.002,0.41,0.033,0.034,0.055,0.96,0.103,0.038,0.192,0.136,0.485,0.37,0.169,0.085,0.072,0.018,0.105,0.098,0.055,0.24,0.382,0.002,0.012,0.067,0.272,0.021,0.607,2.205,0.631,0.004,0.179,0.18,0.022,1.508,1.857,0.601,0.652,0.489,0.134,2.268,0.536,2.637,1.105,0.676,7.714,0.858,0,381.606,4.776,0.484,1.109,0,142.736,0,0,0,560.519
