"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","DutyTypeDescription","Duty Nature","AvMethod","Note"
"036","Australia","000"," World",2023,3038400,"-- Seabass (Dicentrarchus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3038900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3039100,"-- Livers, roes and milt",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3039200,"-- Shark fins",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3039900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3043100,"-- Tilapias (Oreochromis spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3043200,"-- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3043300,"-- Nile perch (Lates niloticus)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3043900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044100,"-- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044200,"-- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044300,"-- Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044400,"-- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Moridae and Muraenolepididae",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044500,"-- Swordfish (Xiphias gladius)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044600,"-- Toothfish (Dissostichus spp.)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044700,"-- Dogfish and other sharks",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044800,"-- Rays and skates (Rajidae)",,0,2,0,"","MFN applied duty rates","A","",
"036","Australia","000"," World",2023,3044900,"-- Other",,0,2,0,"","MFN applied duty rates","A","",
